Time,Extension,Load,Tensile strain (Extension),Tensile stress
(s),(mm),(N),(mm/mm),(MPa)
"245.39999","6.71406","71.50244","0.01922","627.16388"
"245.50000","6.71603","71.51308","0.01923","627.25720"
"245.60001","6.71885","71.54883","0.01924","627.57074"
"245.70000","6.72171","71.57540","0.01925","627.80383"
"245.80000","6.72365","71.58921","0.01925","627.92499"
"245.89999","6.72626","71.61534","0.01926","628.15417"
"246.00000","6.72936","71.64504","0.01927","628.41467"
"246.10001","6.73130","71.65971","0.01928","628.54340"
"246.20000","6.73368","71.68056","0.01929","628.72626"
"246.30000","6.73684","71.71447","0.01930","629.02362"
"246.39999","6.73904","71.73540","0.01930","629.20721"
"246.50000","6.74106","71.75143","0.01931","629.34790"
"246.60001","6.74409","71.78124","0.01932","629.60931"
"246.70000","6.74671","71.80695","0.01933","629.83484"
"246.80000","6.74865","71.81973","0.01933","629.94696"
"246.89999","6.75136","71.85159","0.01934","630.22638"
"247.00000","6.75420","71.87105","0.01935","630.39703"
"247.10001","6.75622","71.89727","0.01936","630.62701"
"247.20000","6.75867","71.91126","0.01936","630.74976"
"247.30000","6.76175","71.94855","0.01937","631.07684"
"247.39999","6.76380","71.96881","0.01938","631.25452"
"247.50000","6.76609","71.98398","0.01939","631.38757"
"247.60001","6.76905","72.01540","0.01940","631.66321"
"247.70000","6.77147","72.04368","0.01940","631.91119"
"247.80000","6.77366","72.05542","0.01941","632.01422"
"247.89999","6.77650","72.08887","0.01942","632.30756"
"248.00000","6.77908","72.10681","0.01943","632.46497"
"248.10001","6.78126","72.12877","0.01944","632.65753"
"248.20000","6.78401","72.15479","0.01944","632.88580"
"248.30000","6.78677","72.18807","0.01945","633.17773"
"248.39999","6.78883","72.19871","0.01946","633.27100"
"248.50000","6.79143","72.22396","0.01947","633.49249"
"248.60001","6.79424","72.25214","0.01948","633.73969"
"248.70000","6.79643","72.27337","0.01948","633.92590"
"248.80000","6.79884","72.29459","0.01949","634.11200"
"248.89999","6.80166","72.31792","0.01950","634.31659"
"249.00000","6.80390","72.33955","0.01951","634.50635"
"249.10001","6.80629","72.36401","0.01951","634.72095"
"249.20000","6.80904","72.39223","0.01952","634.96838"
"249.30000","6.81142","72.41188","0.01953","635.14081"
"249.39999","6.81368","72.43365","0.01954","635.33173"
"249.50000","6.81647","72.45467","0.01955","635.51611"
"249.60001","6.81899","72.47934","0.01955","635.73248"
"249.70000","6.82121","72.49866","0.01956","635.90192"
"249.80000","6.82400","72.52464","0.01957","636.12976"
"249.89999","6.82659","72.55588","0.01958","636.40381"
"250.00000","6.82876","72.56807","0.01958","636.51074"
"250.10001","6.83143","72.60310","0.01959","636.81799"
"250.20000","6.83427","72.62589","0.01960","637.01788"
"250.30000","6.83626","72.63972","0.01961","637.13928"
"250.39999","6.83879","72.66530","0.01962","637.36359"
"250.50000","6.84178","72.69473","0.01962","637.62177"
"250.60001","6.84387","72.71695","0.01963","637.81665"
"250.70000","6.84620","72.73531","0.01964","637.97760"
"250.80000","6.84913","72.75990","0.01965","638.19330"
"250.89999","6.85143","72.78613","0.01966","638.42346"
"251.00000","6.85356","72.79921","0.01966","638.53815"
"251.10001","6.85647","72.83079","0.01967","638.81512"
"251.20000","6.85910","72.85717","0.01968","639.04651"
"251.30000","6.86104","72.86523","0.01969","639.11725"
"251.39999","6.86377","72.89777","0.01969","639.40259"
"251.50000","6.86669","72.92602","0.01970","639.65039"
"251.60001","6.86867","72.93962","0.01971","639.76971"
"251.70000","6.87116","72.96859","0.01972","640.02380"
"251.80000","6.87425","72.99512","0.01973","640.25647"
"251.89999","6.87641","73.01633","0.01973","640.44250"
"252.00000","6.87867","73.03152","0.01974","640.57581"
"252.10001","6.88187","73.06920","0.01975","640.90625"
"252.20000","6.88410","73.08583","0.01976","641.05219"
"252.30000","6.88612","73.10315","0.01976","641.20404"
"252.39999","6.88907","73.13124","0.01977","641.45044"
"252.50000","6.89180","73.15891","0.01978","641.69312"
"252.60001","6.89369","73.17253","0.01979","641.81262"
"252.70000","6.89632","73.19992","0.01980","642.05286"
"252.80000","6.89929","73.22740","0.01981","642.29388"
"252.89999","6.90125","73.24651","0.01981","642.46149"
"253.00000","6.90369","73.26298","0.01982","642.60596"
"253.10001","6.90674","73.29605","0.01983","642.89606"
"253.20000","6.90887","73.31089","0.01984","643.02618"
"253.30000","6.91108","73.33200","0.01984","643.21136"
"253.39999","6.91400","73.35667","0.01985","643.42773"
"253.50000","6.91649","73.38227","0.01986","643.65228"
"253.60001","6.91865","73.40378","0.01987","643.84094"
"253.70000","6.92145","73.42819","0.01987","644.05511"
"253.80000","6.92417","73.45203","0.01988","644.26422"
"253.89999","6.92624","73.47485","0.01989","644.46436"
"254.00000","6.92898","73.49621","0.01990","644.65167"
"254.10001","6.93174","73.52588","0.01991","644.91193"
"254.20000","6.93378","73.53962","0.01991","645.03247"
"254.30000","6.93631","73.56251","0.01992","645.23322"
"254.39999","6.93917","73.58947","0.01993","645.46967"
"254.50000","6.94137","73.60658","0.01994","645.61981"
"254.60001","6.94375","73.62740","0.01994","645.80243"
"254.70000","6.94653","73.65985","0.01995","646.08704"
"254.80000","6.94886","73.68074","0.01996","646.27026"
"254.89999","6.95119","73.69752","0.01997","646.41742"
"255.00000","6.95397","73.72675","0.01998","646.67383"
"255.10001","6.95639","73.75018","0.01998","646.87927"
"255.20000","6.95863","73.76656","0.01999","647.02295"
"255.30000","6.96139","73.78994","0.02000","647.22809"
"255.39999","6.96397","73.81619","0.02001","647.45831"
"255.50000","6.96620","73.83714","0.02001","647.64203"
"255.60001","6.96889","73.86783","0.02002","647.91125"
"255.70000","6.97166","73.88900","0.02003","648.09692"
"255.80000","6.97380","73.90577","0.02004","648.24402"
"255.89999","6.97642","73.92699","0.02005","648.43018"
"256.00000","6.97930","73.95670","0.02006","648.69073"
"256.10001","6.98134","73.97712","0.02006","648.86987"
"256.20001","6.98385","73.99914","0.02007","649.06299"
"256.29999","6.98679","74.02552","0.02008","649.29437"
"256.39999","6.98895","74.04808","0.02009","649.49225"
"256.50000","6.99119","74.06469","0.02009","649.63794"
"256.60001","6.99411","74.09644","0.02010","649.91638"
"256.70001","6.99659","74.11443","0.02011","650.07428"
"256.79999","6.99864","74.13414","0.02012","650.24713"
"256.89999","7.00146","74.16344","0.02013","650.50415"
"257.00000","7.00418","74.18934","0.02013","650.73126"
"257.10001","7.00616","74.20539","0.02014","650.87207"
"257.20001","7.00872","74.22575","0.02015","651.05066"
"257.29999","7.01168","74.25623","0.02016","651.31799"
"257.39999","7.01376","74.27392","0.02016","651.47314"
"257.50000","7.01612","74.29391","0.02017","651.64850"
"257.60001","7.01915","74.32649","0.02018","651.93427"
"257.70001","7.02151","74.34591","0.02019","652.10461"
"257.79999","7.02368","74.36292","0.02020","652.25385"
"257.89999","7.02668","74.39090","0.02020","652.49921"
"258.00000","7.02913","74.41792","0.02021","652.73627"
"258.10001","7.03115","74.43237","0.02022","652.86298"
"258.20001","7.03399","74.46091","0.02023","653.11328"
"258.29999","7.03671","74.48766","0.02024","653.34796"
"258.39999","7.03869","74.50008","0.02024","653.45685"
"258.50000","7.04120","74.52163","0.02025","653.64587"
"258.60001","7.04414","74.55628","0.02026","653.94983"
"258.70001","7.04631","74.56926","0.02027","654.06366"
"258.79999","7.04865","74.58754","0.02027","654.22400"
"258.89999","7.05161","74.62461","0.02028","654.54913"
"259.00000","7.05390","74.63702","0.02029","654.65796"
"259.10001","7.05611","74.65592","0.02030","654.82379"
"259.20001","7.05896","74.68481","0.02031","655.07721"
"259.29999","7.06153","74.71015","0.02031","655.29944"
"259.39999","7.06361","74.72488","0.02032","655.42865"
"259.50000","7.06636","74.75217","0.02033","655.66797"
"259.60001","7.06923","74.78203","0.02034","655.92987"
"259.70001","7.07132","74.79745","0.02034","656.06512"
"259.79999","7.07397","74.82232","0.02035","656.28326"
"259.89999","7.07674","74.84753","0.02036","656.50446"
"260.00000","7.07882","74.86759","0.02037","656.68036"
"260.10001","7.08135","74.89070","0.02038","656.88306"
"260.20001","7.08424","74.91709","0.02038","657.11456"
"260.29999","7.08649","74.93713","0.02039","657.29034"
"260.39999","7.08875","74.95558","0.02040","657.45215"
"260.50000","7.09160","74.98575","0.02041","657.71674"
"260.60001","7.09402","75.00717","0.02042","657.90466"
"260.70001","7.09627","75.02854","0.02042","658.09210"
"260.79999","7.09901","75.05205","0.02043","658.29828"
"260.89999","7.10151","75.07066","0.02044","658.46149"
"261.00000","7.10370","75.09101","0.02045","658.64008"
"261.10001","7.10639","75.11744","0.02045","658.87183"
"261.20001","7.10902","75.14094","0.02046","659.07794"
"261.29999","7.11119","75.16193","0.02047","659.26215"
"261.39999","7.11380","75.18568","0.02048","659.47040"
"261.50000","7.11668","75.21278","0.02049","659.70813"
"261.60001","7.11885","75.22887","0.02049","659.84918"
"261.70001","7.12137","75.25359","0.02050","660.06610"
"261.79999","7.12429","75.28679","0.02051","660.35724"
"261.89999","7.12636","75.29596","0.02052","660.43768"
"262.00000","7.12875","75.31703","0.02052","660.62250"
"262.10001","7.13169","75.34491","0.02053","660.86707"
"262.20001","7.13397","75.36412","0.02054","661.03552"
"262.29999","7.13610","75.38338","0.02055","661.20453"
"262.39999","7.13896","75.41306","0.02056","661.46484"
"262.50000","7.14161","75.43843","0.02056","661.68732"
"262.60001","7.14362","75.45005","0.02057","661.78925"
"262.70001","7.14633","75.47781","0.02058","662.03271"
"262.79999","7.14915","75.50230","0.02059","662.24762"
"262.89999","7.15114","75.52068","0.02059","662.40875"
"263.00000","7.15370","75.54245","0.02060","662.59973"
"263.10001","7.15664","75.56933","0.02061","662.83545"
"263.20001","7.15876","75.58832","0.02062","663.00201"
"263.29999","7.16107","75.61149","0.02063","663.20526"
"263.39999","7.16425","75.64260","0.02064","663.47815"
"263.50000","7.16654","75.66183","0.02064","663.64685"
"263.60001","7.16871","75.67876","0.02065","663.79529"
"263.70001","7.17172","75.70728","0.02066","664.04541"
"263.79999","7.17417","75.73232","0.02067","664.26508"
"263.89999","7.17619","75.74583","0.02067","664.38361"
"264.00000","7.17900","75.77389","0.02068","664.62970"
"264.10001","7.18182","75.80239","0.02069","664.87970"
"264.20001","7.18372","75.81924","0.02070","665.02753"
"264.29999","7.18628","75.84521","0.02070","665.25525"
"264.39999","7.18931","75.86972","0.02071","665.47028"
"264.50000","7.19133","75.88626","0.02072","665.61536"
"264.60001","7.19366","75.90662","0.02073","665.79395"
"264.70001","7.19668","75.93574","0.02074","666.04932"
"264.79999","7.19892","75.95532","0.02074","666.22113"
"264.89999","7.20114","75.97299","0.02075","666.37610"
"265.00000","7.20398","76.00123","0.02076","666.62378"
"265.10001","7.20652","76.02688","0.02077","666.84875"
"265.20001","7.20858","76.04366","0.02077","666.99591"
"265.29999","7.21140","76.06922","0.02078","667.22015"
"265.39999","7.21423","76.09475","0.02079","667.44403"
"265.50000","7.21626","76.11658","0.02080","667.63550"
"265.60001","7.21888","76.13798","0.02081","667.82324"
"265.70001","7.22172","76.16474","0.02082","668.05798"
"265.79999","7.22378","76.18192","0.02082","668.20862"
"265.89999","7.22628","76.19946","0.02083","668.36249"
"266.00000","7.22918","76.23327","0.02084","668.65906"
"266.10001","7.23139","76.25039","0.02085","668.80920"
"266.20001","7.23366","76.26843","0.02085","668.96747"
"266.29999","7.23654","76.29799","0.02086","669.22675"
"266.39999","7.23899","76.31860","0.02087","669.40747"
"266.50000","7.24112","76.33714","0.02088","669.57007"
"266.60001","7.24396","76.35965","0.02089","669.76758"
"266.70001","7.24648","76.38450","0.02089","669.98553"
"266.79999","7.24863","76.40544","0.02090","670.16919"
"266.89999","7.25130","76.42569","0.02091","670.34680"
"267.00000","7.25406","76.45222","0.02092","670.57953"
"267.10001","7.25622","76.47020","0.02092","670.73724"
"267.20001","7.25880","76.49435","0.02093","670.94910"
"267.29999","7.26176","76.52404","0.02094","671.20947"
"267.39999","7.26389","76.54237","0.02095","671.37018"
"267.50000","7.26632","76.56292","0.02096","671.55048"
"267.60001","7.26930","76.59320","0.02096","671.81610"
"267.70001","7.27143","76.60691","0.02097","671.93634"
"267.79999","7.27372","76.63147","0.02098","672.15173"
"267.89999","7.27674","76.65465","0.02099","672.35504"
"268.00000","7.27909","76.67899","0.02100","672.56860"
"268.10001","7.28117","76.69621","0.02100","672.71954"
"268.20001","7.28402","76.72373","0.02101","672.96100"
"268.29999","7.28676","76.74814","0.02102","673.17511"
"268.39999","7.28866","76.76013","0.02103","673.28027"
"268.50000","7.29132","76.78932","0.02103","673.53632"
"268.60001","7.29422","76.81247","0.02104","673.73932"
"268.70001","7.29620","76.83257","0.02105","673.91565"
"268.79999","7.29864","76.85748","0.02106","674.13416"
"268.89999","7.30162","76.87978","0.02107","674.32971"
"269.00000","7.30387","76.90292","0.02107","674.53265"
"269.10001","7.30609","76.91658","0.02108","674.65253"
"269.20001","7.30913","76.94823","0.02109","674.93011"
"269.29999","7.31163","76.97363","0.02110","675.15289"
"269.39999","7.31366","76.98344","0.02110","675.23895"
"269.50000","7.31652","77.01410","0.02111","675.50787"
"269.60001","7.31919","77.03980","0.02112","675.73334"
"269.70001","7.32117","77.05476","0.02113","675.86450"
"269.79999","7.32383","77.08000","0.02114","676.08594"
"269.89999","7.32677","77.10529","0.02114","676.30774"
"270.00000","7.32882","77.12183","0.02115","676.45282"
"270.10001","7.33118","77.14687","0.02116","676.67249"
"270.20001","7.33418","77.17549","0.02117","676.92346"
"270.29999","7.33639","77.19083","0.02118","677.05804"
"270.39999","7.33858","77.21033","0.02118","677.22906"
"270.50000","7.34153","77.24117","0.02119","677.49957"
"270.60001","7.34394","77.26347","0.02120","677.69513"
"270.70001","7.34613","77.28086","0.02121","677.84772"
"270.79999","7.34887","77.30830","0.02121","678.08838"
"270.89999","7.35157","77.32485","0.02122","678.23358"
"271.00000","7.35369","77.34643","0.02123","678.42279"
"271.10001","7.35638","77.37009","0.02124","678.63031"
"271.20001","7.35926","77.40527","0.02125","678.93890"
"271.29999","7.36135","77.41854","0.02125","679.05536"
"271.39999","7.36392","77.44070","0.02126","679.24976"
"271.50000","7.36673","77.47216","0.02127","679.52563"
"271.60001","7.36886","77.48631","0.02128","679.64972"
"271.70001","7.37136","77.50430","0.02128","679.80756"
"271.79999","7.37428","77.53712","0.02129","680.09540"
"271.89999","7.37650","77.55045","0.02130","680.21234"
"272.00000","7.37877","77.57484","0.02131","680.42621"
"272.10001","7.38171","77.60082","0.02132","680.65417"
"272.20001","7.38404","77.61946","0.02132","680.81763"
"272.29999","7.38618","77.64346","0.02133","681.02820"
"272.39999","7.38898","77.66386","0.02134","681.20703"
"272.50000","7.39151","77.69006","0.02135","681.43689"
"272.60001","7.39365","77.70549","0.02135","681.57220"
"272.70001","7.39635","77.73065","0.02136","681.79291"
"272.79999","7.39909","77.75648","0.02137","682.01947"
"272.89999","7.40118","77.77052","0.02138","682.14258"
"273.00000","7.40376","77.79814","0.02139","682.38489"
"273.10001","7.40676","77.82270","0.02140","682.60028"
"273.20001","7.40886","77.83989","0.02140","682.75110"
"273.29999","7.41125","77.86711","0.02141","682.98987"
"273.39999","7.41424","77.89170","0.02142","683.20551"
"273.50000","7.41645","77.91357","0.02143","683.39740"
"273.60001","7.41868","77.92983","0.02143","683.53998"
"273.70001","7.42164","77.95991","0.02144","683.80377"
"273.79999","7.42415","77.98205","0.02145","683.99799"
"273.89999","7.42611","77.99574","0.02146","684.11810"
"274.00000","7.42890","78.02609","0.02146","684.38428"
"274.10001","7.43173","78.05268","0.02147","684.61749"
"274.20001","7.43364","78.06812","0.02148","684.75293"
"274.29999","7.43618","78.09052","0.02149","684.94946"
"274.39999","7.43918","78.11852","0.02150","685.19495"
"274.50000","7.44124","78.13416","0.02150","685.33221"
"274.60001","7.44358","78.15506","0.02151","685.51550"
"274.70001","7.44657","78.18548","0.02152","685.78229"
"274.79999","7.44893","78.20378","0.02153","685.94287"
"274.89999","7.45109","78.21795","0.02153","686.06714"
"275.00000","7.45414","78.25327","0.02154","686.37689"
"275.10001","7.45671","78.27489","0.02155","686.56653"
"275.20001","7.45866","78.29575","0.02156","686.74951"
"275.29999","7.46149","78.31929","0.02157","686.95599"
"275.39999","7.46427","78.34422","0.02158","687.17462"
"275.50000","7.46626","78.36160","0.02158","687.32709"
"275.60001","7.46888","78.38219","0.02159","687.50769"
