"Test : Start of hold value,""172.00000"",MPa"

Time,Extension,Load,Temperature: Chamber 3119-600 1 1,Tensile strain (Extension),Tensile stress
"28.20000,""9.99475"",""5.74170"",""25.36911"",""0.00428"",""50.36171"""
"28.30000,""9.99644"",""5.75289"",""25.36911"",""0.00430"",""50.45988"""
"28.40000,""9.99842"",""5.79063"",""25.36911"",""0.00432"",""50.79088"""
"28.50000,""10.00020"",""5.83578"",""25.36911"",""0.00433"",""51.18693"""
"28.60000,""10.00161"",""5.87268"",""25.36911"",""0.00435"",""51.51063"""
"28.70000,""10.00313"",""5.90891"",""25.37298"",""0.00436"",""51.82835"""
"28.80000,""10.00482"",""5.94104"",""25.37298"",""0.00437"",""52.11023"""
"28.90000,""10.00675"",""5.95467"",""25.37298"",""0.00439"",""52.22977"""
"29.00000,""10.00839"",""5.96991"",""25.37298"",""0.00441"",""52.36343"""
"29.10000,""10.00983"",""5.95766"",""25.37298"",""0.00442"",""52.25597"""
"29.20000,""10.01140"",""5.96588"",""25.37298"",""0.00443"",""52.32803"""
"29.30000,""10.01312"",""5.97494"",""25.37422"",""0.00445"",""52.40750"""
"29.40000,""10.01508"",""6.00142"",""25.37422"",""0.00447"",""52.63983"""
"29.50000,""10.01670"",""6.02671"",""25.37422"",""0.00448"",""52.86160"""
"29.60000,""10.01811"",""6.05701"",""25.37422"",""0.00450"",""53.12740"""
"29.70000,""10.01970"",""6.10561"",""25.37422"",""0.00451"",""53.55365"""
"29.80000,""10.02144"",""6.13772"",""25.37422"",""0.00453"",""53.83529"""
"29.90000,""10.02340"",""6.17158"",""25.37540"",""0.00454"",""54.13229"""
"30.00000,""10.02501"",""6.19739"",""25.37540"",""0.00456"",""54.35871"""
"30.10000,""10.02644"",""6.19913"",""25.37540"",""0.00457"",""54.37398"""
"30.20000,""10.02810"",""6.20356"",""25.37540"",""0.00459"",""54.41282"""
"30.30000,""10.02986"",""6.19986"",""25.37540"",""0.00460"",""54.38035"""
"30.40000,""10.03179"",""6.21520"",""25.37540"",""0.00462"",""54.51495"""
"30.50000,""10.03334"",""6.23197"",""25.37776"",""0.00463"",""54.66197"""
"30.60000,""10.03478"",""6.25819"",""25.37776"",""0.00465"",""54.89200"""
"30.70000,""10.03647"",""6.30132"",""25.37776"",""0.00466"",""55.27025"""
"30.80000,""10.03830"",""6.33393"",""25.37776"",""0.00468"",""55.55632"""
"30.90000,""10.04011"",""6.38086"",""25.37776"",""0.00470"",""55.96793"""
"31.00000,""10.04161"",""6.40880"",""25.37776"",""0.00471"",""56.21305"""
"31.10000,""10.04311"",""6.42337"",""25.38045"",""0.00472"",""56.34079"""
"31.20000,""10.04482"",""6.43639"",""25.38045"",""0.00474"",""56.45501"""
"31.30000,""10.04667"",""6.43976"",""25.38045"",""0.00476"",""56.48454"""
"31.40000,""10.04844"",""6.44289"",""25.38045"",""0.00477"",""56.51199"""
"31.50000,""10.04992"",""6.45219"",""25.38045"",""0.00479"",""56.59361"""
"31.60000,""10.05145"",""6.46479"",""25.38160"",""0.00480"",""56.70414"""
"31.70000,""10.05320"",""6.49642"",""25.38160"",""0.00482"",""56.98151"""
"31.80000,""10.05496"",""6.52700"",""25.38160"",""0.00483"",""57.24975"""
"31.90000,""10.05666"",""6.56572"",""25.38160"",""0.00485"",""57.58937"""
"32.00000,""10.05818"",""6.60718"",""25.38160"",""0.00486"",""57.95307"""
"32.10000,""10.05970"",""6.63401"",""25.38160"",""0.00488"",""58.18837"""
"32.20000,""10.06148"",""6.66254"",""25.37937"",""0.00489"",""58.43861"""
