Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Image.Max.
Emissivity				0.949999988079071
Distance				1
Reflected temperature				19.999993896484398
Location X				
Location Y				
Size X				
Size Y				
Surface (pixels)				76800

Date	Time	Milliseconds	Relative time	Image.Max.
15/07/2016	20:16:19	631	134,73	29,2991771697998
15/07/2016	20:16:20	070	135,169	29,3089923858643
15/07/2016	20:16:20	159	135,258	29,3776683807373
15/07/2016	20:16:20	644	135,743	29,3335247039795
15/07/2016	20:16:21	035	136,134	29,2599124908447
15/07/2016	20:16:21	343	136,442	29,3335247039795
15/07/2016	20:16:21	496	136,595	29,3874759674072
15/07/2016	20:16:21	914	137,013	29,4463043212891
15/07/2016	20:16:22	115	137,214	29,3776683807373
15/07/2016	20:16:22	252	137,351	29,4463043212891
15/07/2016	20:16:22	696	137,795	29,3188056945801
15/07/2016	20:16:22	984	138,083	29,3874759674072
15/07/2016	20:16:23	127	138,226	29,3335247039795
15/07/2016	20:16:23	335	138,434	29,3580513000488
15/07/2016	20:16:23	509	138,608	29,3531455993652
15/07/2016	20:16:23	750	138,849	29,3433361053467
15/07/2016	20:16:24	098	139,197	29,3089923858643
15/07/2016	20:16:24	353	139,452	29,27463722229
15/07/2016	20:16:24	701	139,8	29,3138980865479
15/07/2016	20:16:25	114	140,213	29,304084777832
15/07/2016	20:16:25	258	140,357	29,3237113952637
15/07/2016	20:16:25	675	140,774	29,2795467376709
15/07/2016	20:16:25	831	140,93	29,2942695617676
15/07/2016	20:16:26	182	141,281	29,4217967987061
15/07/2016	20:16:26	340	141,439	29,3089923858643
15/07/2016	20:16:26	709	141,808	29,2697296142578
15/07/2016	20:16:26	853	141,952	29,2599124908447
15/07/2016	20:16:27	144	142,243	29,3089923858643
15/07/2016	20:16:27	209	142,308	29,264820098877
15/07/2016	20:16:27	430	142,529	29,3776683807373
15/07/2016	20:16:27	867	142,966	29,2893619537354
15/07/2016	20:16:28	076	143,175	29,4414024353027
15/07/2016	20:16:28	446	143,545	29,3776683807373
15/07/2016	20:16:28	587	143,686	29,3237113952637
15/07/2016	20:16:28	728	143,827	29,2942695617676
15/07/2016	20:16:29	163	144,262	29,2599124908447
15/07/2016	20:16:29	421	144,52	29,304084777832
15/07/2016	20:16:29	706	144,805	29,2697296142578
15/07/2016	20:16:29	956	145,055	29,27463722229
15/07/2016	20:16:30	220	145,319	29,3237113952637
15/07/2016	20:16:30	538	145,637	29,3482418060303
15/07/2016	20:16:30	701	145,8	29,3433361053467
15/07/2016	20:16:30	866	145,965	29,4070892333984
15/07/2016	20:16:31	023	146,122	29,3531455993652
15/07/2016	20:16:31	242	146,341	29,3531455993652
15/07/2016	20:16:31	374	146,473	29,3580513000488
15/07/2016	20:16:31	524	146,623	29,3825721740723
15/07/2016	20:16:31	921	147,02	29,4021873474121
15/07/2016	20:16:32	180	147,279	29,3237113952637
15/07/2016	20:16:32	581	147,68	29,3580513000488
15/07/2016	20:16:32	656	147,755	29,3874759674072
15/07/2016	20:16:32	871	147,97	29,3237113952637
15/07/2016	20:16:33	280	148,379	29,3433361053467
15/07/2016	20:16:33	396	148,495	29,3433361053467
15/07/2016	20:16:33	551	148,65	29,27463722229
15/07/2016	20:16:33	896	148,995	29,2991771697998
15/07/2016	20:16:34	107	149,206	29,3138980865479
15/07/2016	20:16:34	291	149,39	29,2844543457031
15/07/2016	20:16:34	566	149,665	29,304084777832
15/07/2016	20:16:34	954	150,053	29,2255439758301
15/07/2016	20:16:35	046	150,145	29,2697296142578
15/07/2016	20:16:35	465	150,564	29,2451839447021
15/07/2016	20:16:35	651	150,75	29,2550029754639
15/07/2016	20:16:35	992	151,091	29,27463722229
15/07/2016	20:16:36	277	151,376	29,250093460083
15/07/2016	20:16:36	909	152,008	29,264820098877
15/07/2016	20:16:37	120	152,219	29,3237113952637
15/07/2016	20:16:37	257	152,356	29,4168949127197
15/07/2016	20:16:37	681	152,78	29,3384304046631
15/07/2016	20:16:37	841	152,94	29,2991771697998
15/07/2016	20:16:38	562	153,661	29,2795467376709
15/07/2016	20:16:38	791	153,89	29,2844543457031
15/07/2016	20:16:38	989	154,088	29,3482418060303
15/07/2016	20:16:39	394	154,493	29,3923797607422
15/07/2016	20:16:39	554	154,653	29,495304107666
15/07/2016	20:16:39	929	155,028	29,3874759674072
15/07/2016	20:16:40	229	155,328	29,3629550933838
15/07/2016	20:16:40	474	155,573	29,3138980865479
15/07/2016	20:16:40	626	155,725	29,436502456665
15/07/2016	20:16:41	018	156,117	29,3531455993652
15/07/2016	20:16:41	243	156,342	29,3384304046631
15/07/2016	20:16:41	438	156,537	29,3335247039795
15/07/2016	20:16:41	548	156,647	29,3531455993652
15/07/2016	20:16:41	941	157,04	29,3384304046631
15/07/2016	20:16:42	116	157,215	29,3482418060303
15/07/2016	20:16:42	293	157,392	29,3335247039795
15/07/2016	20:16:42	546	157,645	29,3727645874023
15/07/2016	20:16:42	677	157,776	29,3335247039795
15/07/2016	20:16:43	380	158,479	29,4070892333984
15/07/2016	20:16:43	551	158,65	29,3874759674072
15/07/2016	20:16:43	935	159,034	29,3482418060303
15/07/2016	20:16:44	081	159,18	29,3286190032959
15/07/2016	20:16:44	324	159,423	29,3776683807373
15/07/2016	20:16:44	459	159,558	29,3629550933838
15/07/2016	20:16:44	889	159,988	29,3188056945801
15/07/2016	20:16:45	178	160,277	29,3972835540771
15/07/2016	20:16:45	343	160,442	29,3531455993652
15/07/2016	20:16:45	486	160,585	29,3825721740723
15/07/2016	20:16:45	862	160,961	29,3433361053467
15/07/2016	20:16:46	098	161,197	29,3923797607422
15/07/2016	20:16:46	311	161,41	29,3727645874023
15/07/2016	20:16:46	479	161,578	29,4316005706787
15/07/2016	20:16:46	786	161,885	29,4512062072754
15/07/2016	20:16:47	165	162,264	29,3972835540771
15/07/2016	20:16:47	341	162,44	29,3678607940674
15/07/2016	20:16:47	498	162,597	29,51979637146
15/07/2016	20:16:47	710	162,809	29,3972835540771
15/07/2016	20:16:48	151	163,25	29,3972835540771
15/07/2016	20:16:48	407	163,506	29,4266986846924
15/07/2016	20:16:48	557	163,656	29,3776683807373
15/07/2016	20:16:48	912	164,011	29,3335247039795
15/07/2016	20:16:49	129	164,228	29,3874759674072
15/07/2016	20:16:49	712	164,811	29,4561061859131
15/07/2016	20:16:49	961	165,06	29,5002040863037
15/07/2016	20:16:50	157	165,256	29,5051021575928
15/07/2016	20:16:50	543	165,642	29,4512062072754
15/07/2016	20:16:50	646	165,745	29,4708080291748
15/07/2016	20:16:50	868	165,967	29,4561061859131
15/07/2016	20:16:51	212	166,311	29,4757080078125
15/07/2016	20:16:51	395	166,494	29,4806060791016
15/07/2016	20:16:51	854	166,953	29,4610061645508
15/07/2016	20:16:52	157	167,256	29,4659080505371
15/07/2016	20:16:52	352	167,451	29,51979637146
15/07/2016	20:16:52	443	167,542	29,3874759674072
15/07/2016	20:16:53	025	168,124	29,4806060791016
15/07/2016	20:16:53	392	168,491	29,4070892333984
15/07/2016	20:16:53	544	168,643	29,3825721740723
15/07/2016	20:16:53	661	168,76	29,4217967987061
15/07/2016	20:16:54	055	169,154	29,4561061859131
15/07/2016	20:16:54	375	169,474	29,4168949127197
15/07/2016	20:16:54	533	169,632	29,3972835540771
15/07/2016	20:16:54	906	170,005	29,3482418060303
15/07/2016	20:16:55	044	170,143	29,4757080078125
15/07/2016	20:16:55	244	170,343	29,3874759674072
15/07/2016	20:16:55	593	170,692	29,4021873474121
15/07/2016	20:16:55	825	170,924	29,3776683807373
15/07/2016	20:16:56	248	171,347	29,4021873474121
15/07/2016	20:16:56	630	171,729	29,436502456665
15/07/2016	20:16:56	812	171,911	29,4806060791016
15/07/2016	20:16:57	205	172,304	29,4610061645508
15/07/2016	20:16:57	360	172,459	29,51979637146
15/07/2016	20:16:57	710	172,809	29,4610061645508
15/07/2016	20:16:57	928	173,027	29,4708080291748
15/07/2016	20:16:58	106	173,205	29,4610061645508
15/07/2016	20:16:58	503	173,602	29,5148983001709
15/07/2016	20:16:58	731	173,83	29,4414024353027
15/07/2016	20:16:58	903	174,002	29,51979637146
15/07/2016	20:16:59	042	174,141	29,5393867492676
15/07/2016	20:16:59	411	174,51	29,4757080078125
15/07/2016	20:16:59	904	175,003	29,4806060791016
15/07/2016	20:17:00	069	175,168	29,51979637146
15/07/2016	20:17:00	740	175,839	29,4561061859131
15/07/2016	20:17:00	940	176,039	29,5687656402588
15/07/2016	20:17:01	301	176,4	29,4512062072754
15/07/2016	20:17:01	479	176,578	29,4414024353027
15/07/2016	20:17:01	690	176,789	29,4217967987061
15/07/2016	20:17:01	835	176,934	29,4757080078125
15/07/2016	20:17:02	160	177,259	29,6079254150391
15/07/2016	20:17:02	494	177,593	29,4610061645508
15/07/2016	20:17:02	947	178,046	29,4659080505371
15/07/2016	20:17:03	317	178,416	29,4168949127197
15/07/2016	20:17:03	589	178,688	29,4855060577393
15/07/2016	20:17:03	769	178,868	29,5148983001709
15/07/2016	20:17:04	199	179,298	29,4217967987061
15/07/2016	20:17:04	544	179,643	29,4561061859131
15/07/2016	20:17:04	681	179,78	29,4806060791016
15/07/2016	20:17:05	111	180,21	29,4463043212891
15/07/2016	20:17:05	184	180,283	29,436502456665
15/07/2016	20:17:05	623	180,722	29,3825721740723
15/07/2016	20:17:05	763	180,862	29,4512062072754
15/07/2016	20:17:05	896	180,995	29,490406036377
15/07/2016	20:17:06	267	181,366	29,4217967987061
15/07/2016	20:17:06	453	181,552	29,4512062072754
15/07/2016	20:17:06	695	181,794	29,4316005706787
15/07/2016	20:17:06	857	181,956	29,5638694763184
15/07/2016	20:17:07	127	182,226	29,51979637146
15/07/2016	20:17:07	349	182,448	29,5100002288818
15/07/2016	20:17:07	784	182,883	29,5148983001709
15/07/2016	20:17:08	122	183,221	29,5687656402588
15/07/2016	20:17:08	974	184,073	29,6030311584473
15/07/2016	20:17:09	139	184,238	29,7546558380127
15/07/2016	20:17:09	494	184,593	29,5932426452637
15/07/2016	20:17:09	829	184,928	29,5148983001709
15/07/2016	20:17:09	964	185,063	29,5442848205566
15/07/2016	20:17:10	375	185,474	29,5295925140381
15/07/2016	20:17:10	573	185,672	29,5148983001709
15/07/2016	20:17:10	861	185,96	29,5393867492676
15/07/2016	20:17:10	992	186,091	29,5491809844971
15/07/2016	20:17:11	239	186,338	29,5442848205566
15/07/2016	20:17:11	582	186,681	29,6177139282227
15/07/2016	20:17:11	847	186,946	29,5295925140381
15/07/2016	20:17:12	246	187,345	29,490406036377
15/07/2016	20:17:12	663	187,762	29,5834522247314
15/07/2016	20:17:12	929	188,028	29,5491809844971
15/07/2016	20:17:13	308	188,407	29,4708080291748
15/07/2016	20:17:13	612	188,711	29,4316005706787
15/07/2016	20:17:13	738	188,837	29,4070892333984
15/07/2016	20:17:14	110	189,209	29,4463043212891
15/07/2016	20:17:14	400	189,499	29,524694442749
15/07/2016	20:17:14	561	189,66	29,3629550933838
15/07/2016	20:17:15	123	190,222	29,5344905853271
15/07/2016	20:17:15	513	190,612	29,490406036377
15/07/2016	20:17:15	870	190,969	29,5100002288818
15/07/2016	20:17:15	941	191,04	29,5638694763184
15/07/2016	20:17:16	167	191,266	29,5100002288818
15/07/2016	20:17:16	462	191,561	29,5491809844971
15/07/2016	20:17:16	597	191,696	29,6177139282227
15/07/2016	20:17:16	987	192,086	29,6323928833008
15/07/2016	20:17:17	311	192,41	29,5883464813232
15/07/2016	20:17:17	453	192,552	29,6030311584473
15/07/2016	20:17:17	844	192,943	29,5981369018555
15/07/2016	20:17:17	988	193,087	29,5589733123779
15/07/2016	20:17:18	392	193,491	29,6617488861084
15/07/2016	20:17:18	885	193,984	29,6177139282227
15/07/2016	20:17:19	126	194,225	29,6079254150391
15/07/2016	20:17:19	292	194,391	29,6128196716309
15/07/2016	20:17:19	465	194,564	29,4757080078125
15/07/2016	20:17:19	664	194,763	29,5051021575928
15/07/2016	20:17:20	110	195,209	29,5295925140381
15/07/2016	20:17:20	605	195,704	29,3972835540771
15/07/2016	20:17:20	666	195,765	29,5002040863037
15/07/2016	20:17:20	929	196,028	29,4168949127197
15/07/2016	20:17:21	245	196,344	29,4021873474121
15/07/2016	20:17:21	606	196,705	29,3629550933838
15/07/2016	20:17:21	695	196,794	29,4070892333984
15/07/2016	20:17:21	895	196,994	29,3776683807373
15/07/2016	20:17:22	271	197,37	29,3433361053467
15/07/2016	20:17:22	673	197,772	29,4119911193848
15/07/2016	20:17:22	862	197,961	29,4217967987061
15/07/2016	20:17:23	192	198,291	29,4855060577393
15/07/2016	20:17:23	431	198,53	29,5002040863037
15/07/2016	20:17:23	813	198,912	29,5100002288818
15/07/2016	20:17:23	964	199,063	29,4119911193848
15/07/2016	20:17:24	330	199,429	29,4070892333984
15/07/2016	20:17:24	475	199,574	29,490406036377
15/07/2016	20:17:25	053	200,152	29,3923797607422
15/07/2016	20:17:25	233	200,332	29,4757080078125
15/07/2016	20:17:25	618	200,717	29,524694442749
15/07/2016	20:17:25	843	200,942	29,5100002288818
15/07/2016	20:17:26	024	201,123	29,4708080291748
15/07/2016	20:17:26	251	201,35	29,4659080505371
15/07/2016	20:17:26	664	201,763	29,3972835540771
15/07/2016	20:17:26	990	202,089	29,3923797607422
15/07/2016	20:17:27	426	202,525	29,3531455993652
15/07/2016	20:17:27	715	202,814	29,3286190032959
15/07/2016	20:17:27	957	203,056	29,3874759674072
15/07/2016	20:17:28	115	203,214	29,3335247039795
15/07/2016	20:17:28	516	203,615	29,4316005706787
15/07/2016	20:17:28	805	203,904	29,3286190032959
15/07/2016	20:17:28	895	203,994	29,3629550933838
15/07/2016	20:17:29	276	204,375	29,2991771697998
15/07/2016	20:17:29	498	204,597	29,3384304046631
15/07/2016	20:17:29	626	204,725	29,3188056945801
15/07/2016	20:17:30	005	205,104	29,2893619537354
15/07/2016	20:17:30	511	205,61	29,2893619537354
15/07/2016	20:17:30	686	205,785	29,3923797607422
15/07/2016	20:17:31	163	206,262	29,4119911193848
15/07/2016	20:17:31	342	206,441	29,3923797607422
15/07/2016	20:17:31	518	206,617	29,4070892333984
15/07/2016	20:17:31	907	207,006	29,436502456665
15/07/2016	20:17:32	070	207,169	29,4070892333984
15/07/2016	20:17:32	393	207,492	29,4610061645508
15/07/2016	20:17:32	554	207,653	29,3384304046631
15/07/2016	20:17:33	138	208,237	29,3727645874023
15/07/2016	20:17:33	512	208,611	29,4021873474121
15/07/2016	20:17:33	576	208,675	29,3433361053467
15/07/2016	20:17:33	998	209,097	29,3188056945801
15/07/2016	20:17:34	182	209,281	29,3286190032959
15/07/2016	20:17:34	559	209,658	29,4316005706787
15/07/2016	20:17:34	770	209,869	29,3923797607422
15/07/2016	20:17:35	147	210,246	29,3923797607422
15/07/2016	20:17:35	525	210,624	29,4119911193848
15/07/2016	20:17:35	619	210,718	29,3972835540771
15/07/2016	20:17:35	828	210,927	29,578556060791
15/07/2016	20:17:36	164	211,263	29,4168949127197
15/07/2016	20:17:36	458	211,557	29,4266986846924
15/07/2016	20:17:36	628	211,727	29,3727645874023
15/07/2016	20:17:36	875	211,974	29,4070892333984
15/07/2016	20:17:37	021	212,12	29,3482418060303
15/07/2016	20:17:37	215	212,314	29,3972835540771
15/07/2016	20:17:37	562	212,661	29,3874759674072
15/07/2016	20:17:37	698	212,797	29,3776683807373
15/07/2016	20:17:38	079	213,178	29,3433361053467
15/07/2016	20:17:38	486	213,585	29,4119911193848
15/07/2016	20:17:38	895	213,994	29,3286190032959
15/07/2016	20:17:39	014	214,113	29,4021873474121
15/07/2016	20:17:39	530	214,629	29,4463043212891
15/07/2016	20:17:39	813	214,912	29,3335247039795
15/07/2016	20:17:39	934	215,033	29,3727645874023
15/07/2016	20:17:40	327	215,426	29,436502456665
15/07/2016	20:17:40	518	215,617	29,5051021575928
15/07/2016	20:17:41	001	216,1	29,3629550933838
15/07/2016	20:17:41	390	216,489	29,3433361053467
15/07/2016	20:17:41	692	216,791	29,3482418060303
15/07/2016	20:17:42	051	217,15	29,3237113952637
15/07/2016	20:17:42	218	217,317	29,2991771697998
15/07/2016	20:17:42	644	217,743	29,3482418060303
15/07/2016	20:17:42	861	217,96	29,3335247039795
15/07/2016	20:17:43	231	218,33	29,3874759674072
15/07/2016	20:17:43	547	218,646	29,3923797607422
15/07/2016	20:17:43	676	218,775	29,4266986846924
15/07/2016	20:17:44	057	219,156	29,3678607940674
15/07/2016	20:17:44	228	219,327	29,3335247039795
15/07/2016	20:17:44	637	219,736	29,3825721740723
15/07/2016	20:17:44	785	219,884	29,4463043212891
15/07/2016	20:17:45	262	220,361	29,4119911193848
15/07/2016	20:17:45	425	220,524	29,3923797607422
15/07/2016	20:17:45	775	220,874	29,4316005706787
15/07/2016	20:17:46	010	221,109	29,4119911193848
15/07/2016	20:17:46	341	221,44	29,3825721740723
15/07/2016	20:17:46	640	221,739	29,3237113952637
15/07/2016	20:17:46	868	221,967	29,3678607940674
15/07/2016	20:17:47	128	222,227	29,3384304046631
15/07/2016	20:17:47	267	222,366	29,2697296142578
15/07/2016	20:17:47	712	222,811	29,4266986846924
15/07/2016	20:17:47	938	223,037	29,2795467376709
15/07/2016	20:17:48	049	223,148	29,4021873474121
15/07/2016	20:17:48	500	223,599	29,304084777832
15/07/2016	20:17:48	744	223,843	29,2304534912109
15/07/2016	20:17:48	877	223,976	29,250093460083
15/07/2016	20:17:49	287	224,386	29,27463722229
15/07/2016	20:17:49	417	224,516	29,3531455993652
15/07/2016	20:17:49	819	224,918	29,3335247039795
15/07/2016	20:17:49	913	225,012	29,2697296142578
15/07/2016	20:17:50	093	225,192	29,3482418060303
15/07/2016	20:17:50	622	225,721	29,4168949127197
15/07/2016	20:17:50	779	225,878	29,3188056945801
15/07/2016	20:17:51	124	226,223	29,4021873474121
15/07/2016	20:17:51	308	226,407	29,3531455993652
15/07/2016	20:17:51	501	226,6	29,3138980865479
15/07/2016	20:17:51	625	226,724	29,3874759674072
15/07/2016	20:17:52	010	227,109	29,3776683807373
15/07/2016	20:17:52	212	227,311	29,3433361053467
15/07/2016	20:17:52	378	227,477	29,3727645874023
15/07/2016	20:17:52	515	227,614	29,3335247039795
15/07/2016	20:17:53	064	228,163	29,2942695617676
15/07/2016	20:17:53	217	228,316	29,1911640167236
15/07/2016	20:17:53	596	228,695	29,2206325531006
15/07/2016	20:17:53	866	228,965	29,2157211303711
15/07/2016	20:17:54	007	229,106	29,2353630065918
15/07/2016	20:17:54	415	229,514	29,2402744293213
15/07/2016	20:17:54	570	229,669	29,2697296142578
15/07/2016	20:17:54	915	230,014	29,2795467376709
15/07/2016	20:17:55	260	230,359	29,2795467376709
15/07/2016	20:17:55	623	230,722	29,3335247039795
15/07/2016	20:17:55	876	230,975	29,2255439758301
15/07/2016	20:17:56	105	231,204	29,3138980865479
15/07/2016	20:17:56	421	231,52	29,3825721740723
15/07/2016	20:17:56	943	232,042	29,4708080291748
15/07/2016	20:17:57	045	232,144	29,4168949127197
15/07/2016	20:17:57	379	232,478	29,3580513000488
15/07/2016	20:17:57	734	232,833	29,4021873474121
15/07/2016	20:17:57	828	232,927	29,3923797607422
15/07/2016	20:17:58	395	233,494	29,4610061645508
15/07/2016	20:17:58	493	233,592	29,4119911193848
15/07/2016	20:17:59	004	234,103	29,3727645874023
15/07/2016	20:17:59	168	234,267	29,4217967987061
15/07/2016	20:17:59	360	234,459	29,436502456665
15/07/2016	20:17:59	500	234,599	29,6275005340576
15/07/2016	20:17:59	837	234,936	29,4512062072754
15/07/2016	20:17:59	972	235,071	29,4168949127197
15/07/2016	20:18:00	289	235,388	29,4561061859131
15/07/2016	20:18:00	460	235,559	29,495304107666
15/07/2016	20:18:00	708	235,807	29,3874759674072
15/07/2016	20:18:01	103	236,202	29,3776683807373
15/07/2016	20:18:01	322	236,421	29,4266986846924
15/07/2016	20:18:01	526	236,625	29,4659080505371
15/07/2016	20:18:01	920	237,019	29,3531455993652
15/07/2016	20:18:02	046	237,145	29,4217967987061
15/07/2016	20:18:02	387	237,486	29,4561061859131
15/07/2016	20:18:02	675	237,774	29,3972835540771
15/07/2016	20:18:03	252	238,351	29,3825721740723
15/07/2016	20:18:03	359	238,458	29,3138980865479
15/07/2016	20:18:03	562	238,661	29,2402744293213
15/07/2016	20:18:04	021	239,12	29,2353630065918
15/07/2016	20:18:04	154	239,253	29,2893619537354
15/07/2016	20:18:04	394	239,493	29,2451839447021
15/07/2016	20:18:04	886	239,985	29,3825721740723
15/07/2016	20:18:04	985	240,084	29,3531455993652
15/07/2016	20:18:05	200	240,299	29,3138980865479
15/07/2016	20:18:05	335	240,434	29,3825721740723
15/07/2016	20:18:05	745	240,844	29,3286190032959
15/07/2016	20:18:05	883	240,982	29,3531455993652
15/07/2016	20:18:06	263	241,362	29,3923797607422
15/07/2016	20:18:06	514	241,613	29,3580513000488
15/07/2016	20:18:06	707	241,806	29,4414024353027
15/07/2016	20:18:07	170	242,269	29,3874759674072
15/07/2016	20:18:07	232	242,331	29,3972835540771
15/07/2016	20:18:07	420	242,519	29,4070892333984
15/07/2016	20:18:07	630	242,729	29,495304107666
15/07/2016	20:18:08	032	243,131	29,4708080291748
15/07/2016	20:18:08	748	243,847	29,4463043212891
15/07/2016	20:18:09	044	244,143	29,4512062072754
15/07/2016	20:18:09	494	244,593	29,3923797607422
15/07/2016	20:18:09	915	245,014	29,4757080078125
15/07/2016	20:18:10	101	245,2	29,3972835540771
15/07/2016	20:18:10	463	245,562	29,4659080505371
15/07/2016	20:18:10	743	245,842	29,4070892333984
15/07/2016	20:18:10	867	245,966	29,4463043212891
15/07/2016	20:18:11	046	246,145	29,436502456665
15/07/2016	20:18:11	519	246,618	29,4806060791016
15/07/2016	20:18:11	832	246,931	29,5002040863037
15/07/2016	20:18:12	062	247,161	29,51979637146
15/07/2016	20:18:12	308	247,407	29,5981369018555
15/07/2016	20:18:12	922	248,021	29,4855060577393
15/07/2016	20:18:13	127	248,226	29,4512062072754
15/07/2016	20:18:13	495	248,594	29,4659080505371
15/07/2016	20:18:13	685	248,784	29,490406036377
15/07/2016	20:18:13	778	248,877	29,4561061859131
15/07/2016	20:18:14	192	249,291	29,4757080078125
15/07/2016	20:18:14	479	249,578	29,4561061859131
15/07/2016	20:18:14	978	250,077	29,5002040863037
15/07/2016	20:18:15	035	250,134	29,524694442749
15/07/2016	20:18:15	263	250,362	29,5148983001709
15/07/2016	20:18:15	506	250,605	29,5834522247314
15/07/2016	20:18:15	672	250,771	29,5589733123779
15/07/2016	20:18:16	018	251,117	29,495304107666
15/07/2016	20:18:16	149	251,248	29,4806060791016
15/07/2016	20:18:16	330	251,429	29,4806060791016
15/07/2016	20:18:16	704	251,803	29,495304107666
15/07/2016	20:18:16	776	251,875	29,495304107666
15/07/2016	20:18:17	204	252,303	29,5540771484375
15/07/2016	20:18:17	275	252,374	29,4806060791016
15/07/2016	20:18:17	492	252,591	29,4806060791016
15/07/2016	20:18:17	866	252,965	29,5344905853271
15/07/2016	20:18:17	999	253,098	29,490406036377
15/07/2016	20:18:18	425	253,524	29,5295925140381
15/07/2016	20:18:18	727	253,826	29,5148983001709
15/07/2016	20:18:18	942	254,041	29,5051021575928
15/07/2016	20:18:19	124	254,223	29,4708080291748
15/07/2016	20:18:19	535	254,634	29,5393867492676
15/07/2016	20:18:19	614	254,713	29,6030311584473
15/07/2016	20:18:20	029	255,128	29,5491809844971
15/07/2016	20:18:20	326	255,425	29,6177139282227
15/07/2016	20:18:20	614	255,713	29,5442848205566
15/07/2016	20:18:20	793	255,892	29,5981369018555
15/07/2016	20:18:21	092	256,191	29,5589733123779
15/07/2016	20:18:21	300	256,399	29,7204360961914
15/07/2016	20:18:21	470	256,569	29,6275005340576
15/07/2016	20:18:21	611	256,71	29,5834522247314
15/07/2016	20:18:21	993	257,092	29,6030311584473
15/07/2016	20:18:22	329	257,428	29,578556060791
15/07/2016	20:18:22	592	257,691	29,578556060791
