xs-	ys-	xs+	ys+	T_f	theta	power	
	 0.66279	 -0.44119	 0.84856	 0.13265	 371.57137	 -0.07082 	 8.24514
	 0.71993	 -0.43824	 0.81910	 0.20202	 411.51346	 -0.21963 	 7.96244
	 0.70368	 -0.40343	 0.98275	 0.14057	 412.07115	 -0.40113 	 22.47928
	 0.70897	 -0.56501	 0.88436	 0.12929	 411.90109	 -0.30584 	 14.52640
	 0.73875	 -0.48579	 0.81450	 0.61190	 411.52553	 -0.19844 	 6.55507
	 0.74321	 -0.33884	 0.76727	 0.04572	 402.92405	 -0.09688 	 1.97048
	 0.70680	 -0.51229	 0.92094	 0.12546	 412.09619	 -0.34637 	 17.61327
	 0.70331	 -0.40300	 0.88656	 0.68790	 412.78455	 -0.31177 	 14.60488
	 0.70368	 -0.56155	 0.91564	 0.13450	 412.08835	 -0.33826 	 17.54386
	 0.71248	 -0.53163	 0.81027	 0.16878	 412.07072	 -0.22945 	 8.08626
	 0.70368	 -0.40343	 0.98275	 0.13450	 412.80801	 -0.40651 	 22.67387
	 0.70313	 -0.41361	 0.95419	 0.06946	 412.93324	 -0.38683 	 20.51275
	 0.69586	 -0.44024	 0.86347	 0.13265	 413.00725	 -0.31689 	 13.77849
	 0.70384	 -0.41266	 0.95419	 0.07082	 410.63717	 -0.37042 	 19.90038
	 0.70311	 -0.48276	 0.89916	 0.13275	 412.93171	 -0.33830 	 16.22933
	 0.74197	 -0.41160	 0.81293	 0.06493	 369.84093	 -0.05532 	 3.25364
	 0.74030	 -0.52309	 0.76032	 0.77240	 375.52873	 0.00981 	 1.72765
	 0.70897	 -0.56501	 0.88655	 0.61003	 412.78455	 -0.31985 	 14.81985
	 0.70331	 -0.56112	 0.88531	 0.73673	 412.78455	 -0.32875 	 15.16119
	 0.74026	 -0.51557	 0.75991	 0.07735	 401.86611	 -0.08459 	 1.89935
	 0.74321	 -0.33884	 0.76727	 0.04572	 402.92405	 -0.09688 	 1.97048
	 0.70692	 -0.35913	 0.92156	 0.12499	 412.83685	 -0.34694 	 17.21951
	 0.70368	 -0.40343	 0.98275	 0.13457	 411.12676	 -0.39397 	 22.22879
	 0.72609	 -0.44119	 0.83468	 0.13226	 412.93334	 -0.24023 	 8.94082
	 0.65645	 -0.62112	 0.77853	 0.20755	 412.37809	 -0.03988 	 8.82571
	 0.70497	 -0.49696	 0.83720	 0.20740	 409.92415	 -0.26203 	 10.55416
	 0.73865	 -0.56775	 0.77825	 0.02815	 411.11605	 -0.13147 	 3.62127
	 0.70343	 -0.40496	 0.89910	 0.76526	 413.00716	 -0.32867 	 15.69488
	 0.70381	 -0.44040	 0.94248	 0.13411	 412.93334	 -0.37628 	 19.58799
	 0.73815	 -0.51496	 0.78871	 0.76482	 408.57567	 -0.14165 	 4.65337
	 0.73881	 -0.48579	 0.81450	 0.13883	 411.52553	 -0.19275 	 6.39381
	 0.73865	 -0.56776	 0.77730	 0.20720	 411.12163	 -0.14752 	 3.73112
	 0.73887	 -0.56841	 0.76530	 0.12374	 412.80476	 -0.12910 	 2.79870
	 0.74197	 -0.51607	 0.78871	 0.76968	 412.88220	 -0.00000 	 0.00000
	 0.73887	 -0.56730	 0.76530	 0.12374	 374.46797	 -0.04569 	 1.66422
	 0.70897	 -0.56501	 0.88530	 0.60721	 412.78455	 -0.31883 	 14.71704
	 0.74377	 -0.54880	 0.76820	 0.13408	 371.49298	 -0.04255 	 1.53868
	 0.74030	 -0.41973	 0.76032	 0.06738	 369.96334	 -0.02828 	 1.11213
	 0.74377	 -0.54880	 0.76907	 0.13408	 371.45182	 -0.04308 	 1.57202
	 0.73855	 -0.40343	 0.98275	 0.13450	 412.07115	 -0.29283 	 18.63477
	 0.74197	 -0.51496	 0.78871	 0.76968	 408.57567	 -0.00000 	 0.00000
	 0.70497	 -0.40707	 0.81838	 0.76485	 412.98879	 -0.05058 	 8.34262
	 0.70343	 -0.49553	 0.94241	 0.06919	 413.00716	 -0.37178 	 19.79517
	 0.74380	 -0.48431	 0.80889	 0.13398	 411.52553	 -0.17279 	 5.57490
	 0.72946	 -0.40694	 0.79629	 0.13084	 413.00716	 -0.18220 	 5.51919
	 0.70001	 -0.51557	 0.76249	 0.09080	 412.85572	 -0.04033 	 4.66491
	 0.69526	 -0.46264	 0.83533	 0.11320	 412.97838	 -0.28631 	 11.48851
	 0.68617	 -0.56779	 0.98057	 0.05095	 412.85657	 -0.28948 	 19.57076
	 0.74323	 -0.41456	 0.79131	 0.85290	 411.12676	 0.00000 	 0.00000
	 0.74006	 -0.47820	 0.76189	 0.12460	 412.85572	 -0.10585 	 2.27170
	 0.70508	 -0.51460	 0.93222	 0.08392	 405.84307	 -0.32565 	 17.43779
	 0.70368	 -0.39789	 0.98275	 0.13450	 374.29356	 -0.10922 	 13.00860
	 0.73887	 -0.57284	 0.75568	 0.12374	 411.23358	 -0.05389 	 1.99485
	 0.65755	 -0.44112	 0.85422	 0.13411	 412.07115	 -0.34693 	 15.97825
	 0.70382	 -0.40350	 0.89278	 0.13446	 412.93334	 -0.33281 	 15.39324
	 0.73812	 -0.56775	 0.78408	 0.08137	 413.06176	 -0.14399 	 4.20591
	 0.70533	 -0.41266	 0.94837	 0.02701	 411.05384	 -0.36640 	 19.40048
	 0.74197	 -0.51496	 0.78775	 0.75399	 408.57567	 0.00000 	 0.00000
	 0.66172	 -0.41266	 0.95924	 0.06946	 395.51855	 -0.29993 	 19.77737
	 0.69559	 -0.40343	 0.77927	 0.12619	 412.09386	 -0.09166 	 6.10147
	 0.73533	 -0.56836	 0.85399	 0.13436	 412.96502	 -0.23929 	 10.01299
	 0.70396	 -0.44148	 0.81501	 0.13411	 411.53001	 -0.23030 	 8.78844
	 0.72534	 -0.48551	 0.91371	 0.08887	 412.92592	 -0.31853 	 15.41395
	 0.70396	 -0.40389	 0.98165	 0.13451	 412.93334	 -0.40610 	 22.59082
	 0.70368	 -0.44073	 0.91534	 0.13410	 412.80801	 -0.35345 	 17.36567
	 0.74081	 -0.56643	 0.82567	 0.02815	 407.09281	 -0.18523 	 6.91010
	 0.70493	 -0.54400	 0.77703	 0.20206	 411.52124	 -0.10677 	 5.48194
	 0.72555	 -0.44307	 0.83406	 0.07891	 413.04766	 -0.24129 	 8.95979
	 0.73940	 -0.51370	 0.76254	 0.11835	 412.93764	 -0.11352 	 2.42845
	 0.72946	 -0.40692	 0.96716	 0.13084	 413.00716	 -0.32736 	 18.69253
	 0.70368	 -0.40346	 0.81174	 0.13450	 412.80801	 -0.22002 	 8.51985
	 0.72524	 -0.56615	 0.77719	 0.17965	 412.37809	 -0.15762 	 4.50102
	 0.74197	 -0.62276	 0.78942	 0.76968	 412.55320	 -0.17843 	 5.14853
	 0.72753	 -0.38991	 0.81365	 0.02461	 412.93334	 -0.20961 	 7.03078
	 0.70497	 -0.49695	 0.83988	 0.19000	 409.91857	 -0.26588 	 10.78814
	 0.73883	 -0.56918	 0.78871	 0.76968	 412.84353	 -0.17016 	 5.05221
	 0.74201	 -0.51418	 0.76530	 0.12374	 408.53260	 -0.11615 	 2.42072
	 0.74030	 -0.41973	 0.76032	 0.06738	 370.64626	 -0.02923 	 1.12519
	 0.74489	 -0.51496	 0.78871	 0.76968	 407.88763	 -0.00000 	 0.00000
	 0.72946	 -0.41058	 0.79629	 0.77386	 408.61226	 -0.08088 	 5.17106
	 0.71375	 -0.51509	 0.78871	 0.12666	 413.14365	 -0.19016 	 6.16982
	 0.71248	 -0.53163	 0.80972	 0.14523	 412.90303	 -0.23225 	 8.12423
	 0.69609	 -0.44128	 0.85858	 0.16129	 412.07652	 -0.30630 	 13.18981
	 0.70492	 -0.49842	 0.82455	 0.06860	 412.98879	 -0.26186 	 9.92664
	 0.70714	 -0.57672	 0.82670	 0.20206	 411.51346	 -0.25697 	 9.91703
	 0.70350	 -0.62902	 0.98693	 0.25077	 412.37809	 -0.31776 	 20.30680
	 0.73771	 -0.39507	 0.77230	 0.13450	 411.17424	 -0.12558 	 2.98959
	 0.70508	 -0.47651	 0.93222	 0.12961	 413.14546	 -0.36502 	 18.78538
	 0.69609	 -0.44200	 0.85803	 0.16136	 412.90883	 -0.31014 	 13.27145
	 0.73773	 -0.56170	 0.95419	 0.06946	 413.00716	 -0.32785 	 17.66085
	 0.70735	 -0.39311	 0.78871	 0.76968	 409.28332	 0.00972 	 2.65377
	 0.74030	 -0.41973	 0.77746	 0.06640	 369.96334	 -0.04219 	 1.82004
	 0.73865	 -0.56776	 0.78300	 0.20818	 411.12163	 -0.15203 	 4.14632
	 0.69559	 -0.40343	 0.84927	 0.13440	 412.07115	 -0.29177 	 12.31773
	 0.74006	 -0.47820	 0.76504	 0.12467	 412.85572	 -0.12031 	 2.52753
	 0.70514	 -0.62112	 0.77730	 0.12850	 412.37809	 -0.15989 	 5.80982
	 0.72519	 -0.47651	 0.93222	 0.20831	 413.14546	 -0.33330 	 16.86688
	 0.74089	 -0.51557	 0.88975	 0.04333	 412.68007	 -0.27182 	 12.22776
	 0.71700	 -0.56112	 0.75795	 0.72320	 401.93548	 0.00990 	 1.76161
	 0.72911	 -0.48630	 0.92027	 0.12072	 305.16348	 0.00000 	 0.23703
	 0.50179	 -0.84228	 0.76423	 0.87134	 413.11355	 0.00952 	 7.39494
	 0.70368	 -0.56859	 0.98203	 0.13450	 411.12676	 -0.36536 	 21.72953
	 0.73865	 -0.40260	 0.77782	 0.20720	 411.12163	 -0.13616 	 3.40298
	 0.70368	 -0.51427	 0.91534	 0.13410	 405.14622	 -0.31098 	 16.13154
	 0.72078	 -0.34050	 0.78871	 0.76968	 408.57567	 0.00954 	 2.44683
	 0.73895	 -0.56841	 0.76530	 0.12374	 412.80476	 -0.12908 	 2.79514
	 0.74189	 -0.56332	 0.79939	 0.76968	 412.55320	 -0.18661 	 5.67107
	 0.66833	 -0.44608	 0.84316	 0.10972	 412.67717	 -0.32587 	 14.24310
	 0.74026	 -0.51557	 0.75950	 0.07735	 401.86611	 -0.08242 	 1.87018
	 0.70116	 -0.40418	 0.93241	 0.76307	 413.14439	 -0.37105 	 18.77976
	 0.71268	 -0.47189	 0.94916	 0.12961	 413.00777	 -0.36824 	 19.39594
	 0.70382	 -0.40350	 0.88415	 0.13450	 412.81045	 -0.32371 	 14.66248
	 0.70368	 -0.40343	 0.98275	 0.13446	 412.93089	 -0.40738 	 22.70583
	 0.49602	 -0.84054	 0.82877	 0.13166	 304.55545	 0.00000 	 0.28969
	 0.67755	 -0.47934	 0.92467	 0.86750	 412.70844	 -0.39329 	 20.43382
	 0.72534	 -0.48902	 0.85802	 0.13398	 411.52265	 -0.26345 	 10.84848
	 0.69609	 -0.43877	 0.81451	 0.16136	 412.90883	 -0.23722 	 9.39769
	 0.73887	 -0.56855	 0.76530	 0.12374	 374.46797	 -0.04574 	 1.66575
	 0.72534	 -0.48453	 0.81450	 0.13398	 401.98720	 -0.18000 	 6.59077
	 0.65515	 -0.44112	 0.84783	 0.13411	 412.07115	 -0.34104 	 15.57705
	 0.74197	 -0.51496	 0.78871	 0.76968	 408.57567	 -0.00000 	 0.00000
	 0.70382	 -0.40350	 0.89278	 0.13446	 412.93334	 -0.33281 	 15.39324
	 0.70368	 -0.40343	 0.98275	 0.13450	 412.80801	 -0.40651 	 22.67387
	 0.73887	 -0.56730	 0.76530	 0.12374	 374.46797	 -0.04569 	 1.66422
	 0.70313	 -0.41266	 0.95419	 0.06946	 413.00716	 -0.38727 	 20.52581
	 0.74030	 -0.41801	 0.78844	 0.06052	 369.96334	 -0.04738 	 2.28398
	 0.74197	 -0.51668	 0.76058	 0.79520	 408.57567	 0.00000 	 0.00000
	 0.69586	 -0.35912	 0.83443	 0.13252	 412.93334	 -0.26189 	 10.94043
	 0.70913	 -0.38991	 0.92303	 0.12509	 412.83685	 -0.34848 	 17.27440
	 0.69609	 -0.44073	 0.91542	 0.16164	 412.80868	 -0.36321 	 18.05669
	 0.70368	 -0.44200	 0.85795	 0.13382	 412.90816	 -0.29969 	 12.64997
	 0.68964	 -0.48089	 0.94241	 0.76526	 413.00716	 -0.39289 	 20.95547
	 0.70192	 -0.40263	 0.92467	 0.86750	 413.14588	 -0.36031 	 18.00768
	 0.68165	 -0.36885	 0.82985	 0.13446	 408.36528	 -0.23240 	 10.95536
	 0.70341	 -0.44608	 0.98392	 0.13166	 412.68431	 -0.40691 	 22.94579
	 0.73917	 -0.40582	 0.76189	 0.12460	 412.85572	 -0.09243 	 2.15367
	 0.70205	 -0.47656	 0.93241	 0.76307	 413.14989	 -0.37293 	 19.00821
	 0.67755	 -0.47462	 0.92468	 0.88053	 412.97338	 -0.39499 	 20.47505
	 0.49219	 -0.85506	 0.92225	 0.86750	 303.78881	 -0.00000 	 0.16986
	 0.73887	 -0.56855	 0.76530	 0.12374	 374.46797	 -0.04574 	 1.66575
	 0.70368	 -0.44073	 0.91534	 0.13410	 412.80801	 -0.35345 	 17.36567
	 0.71247	 -0.48999	 0.85802	 0.13550	 411.52265	 -0.28240 	 11.89155
	 0.72535	 -0.53066	 0.81027	 0.16726	 411.91959	 -0.21207 	 7.16105
	 0.74161	 -0.51284	 0.83199	 0.13398	 411.52265	 -0.20644 	 7.58444
	 0.72569	 -0.48790	 0.78871	 0.76968	 408.57567	 -0.04842 	 4.98268
	 0.74197	 -0.51496	 0.84316	 0.76968	 412.63355	 -0.22983 	 8.71651
	 0.69008	 -0.44608	 0.78871	 0.10972	 408.61868	 -0.14389 	 7.12459
	 0.69609	 -0.44109	 0.85803	 0.18252	 411.11800	 -0.29981 	 12.98040
	 0.74392	 -0.32439	 0.77782	 0.20720	 412.91230	 -0.13059 	 3.00688
	 0.74175	 -0.38991	 0.84161	 0.12465	 412.85273	 -0.21682 	 8.10048
	 0.69410	 -0.47820	 0.76588	 0.13264	 412.93633	 0.00000 	 0.00000
	 0.72534	 -0.85015	 0.85802	 0.82764	 411.52265	 -0.23325 	 11.54650
	 0.49219	 -0.48925	 0.92226	 0.17248	 306.10854	 0.00000 	 0.78187
	 0.70116	 -0.53961	 0.92916	 0.76307	 413.14439	 -0.36618 	 18.99513
	 0.70710	 -0.40737	 0.82520	 0.20206	 404.90415	 -0.19470 	 8.51684
	 0.74199	 -0.41973	 0.76032	 0.06738	 411.62417	 -0.09844 	 1.87736
	 0.74028	 -0.56779	 0.78931	 0.76968	 367.23432	 -0.04095 	 2.64469
	 0.70304	 -0.40422	 0.76530	 0.12340	 410.02161	 0.00000 	 0.00000
	 0.73951	 -0.56776	 0.99185	 0.13485	 374.33664	 -0.11711 	 12.06298
	 0.64568	 -0.51504	 0.77924	 0.04096	 412.67717	 -0.13688 	 9.77043
	 0.74288	 -0.44599	 0.84314	 0.83999	 408.57567	 -0.20685 	 8.07590
	 0.74197	 -0.51496	 0.78871	 0.70196	 411.09739	 -0.16345 	 4.64998
	 0.73865	 -0.64250	 0.77730	 0.20720	 408.59992	 -0.14283 	 3.78126
	 0.74006	 -0.38991	 0.83591	 0.13262	 401.92644	 0.00000 	 0.00000
	 0.69606	 -0.51557	 0.75950	 0.07735	 412.80757	 0.00000 	 0.00000
	 0.72753	 -0.38991	 0.81365	 0.03032	 412.93334	 -0.20944 	 7.02876
	 0.65755	 -0.44112	 0.85422	 0.12840	 412.07115	 -0.34704 	 15.98462
	 0.65755	 -0.44112	 0.85405	 0.13446	 412.07115	 -0.34671 	 15.96185
	 0.70368	 -0.40343	 0.98288	 0.13072	 412.93089	 -0.40748 	 22.71661
	 0.74197	 -0.56779	 0.77761	 0.76968	 412.55320	 0.00000 	 0.00000
	 0.72524	 -0.62112	 0.78901	 0.15067	 412.37809	 -0.18680 	 5.63794
	 0.69609	 -0.48774	 0.85803	 0.16206	 411.18660	 -0.30292 	 13.15467
	 0.72534	 -0.44327	 0.85507	 0.13328	 411.52265	 -0.25772 	 10.47218
	 0.69523	 -0.45282	 0.85803	 0.16109	 412.93102	 -0.31183 	 13.38009
	 0.69098	 -0.53163	 0.81027	 0.16905	 411.89739	 -0.24540 	 9.55243
	 0.73881	 -0.55458	 0.78859	 0.76968	 408.57567	 -0.15282 	 4.75798
	 0.74181	 -0.51425	 0.77742	 0.20720	 411.12163	 -0.13997 	 3.44731
	 0.72534	 -0.48579	 0.85742	 0.13398	 411.52265	 -0.26279 	 10.79163
	 0.72534	 -0.48902	 0.81511	 0.13398	 411.52265	 -0.21614 	 7.43090
	 0.70342	 -0.40864	 0.77782	 0.31015	 408.38033	 0.00000 	 0.00000
	 0.73836	 -0.40418	 0.94934	 0.74638	 413.00716	 -0.28599 	 16.41204
	 0.70368	 -0.40343	 0.99369	 0.13072	 412.85612	 -0.41481 	 23.56479
	 0.74006	 -0.47820	 0.75590	 0.07677	 412.93049	 -0.06650 	 1.76056
	 0.74447	 -0.51496	 0.78871	 0.76968	 408.57567	 -0.00000 	 0.00000
	 0.67376	 -0.44608	 0.84316	 0.10972	 412.67717	 -0.31977 	 13.80608
	 0.73887	 -0.56855	 0.76569	 0.12374	 374.46797	 -0.04627 	 1.68298
	 0.74197	 -0.51496	 0.78832	 0.70923	 408.57567	 -0.15494 	 4.49752
	 0.72601	 -0.43392	 0.83360	 0.13721	 412.93334	 -0.23827 	 8.83664
	 0.73895	 -0.57582	 0.76409	 0.13208	 374.46797	 -0.04396 	 1.62428
	 0.70710	 -0.56128	 0.82446	 0.10417	 412.82303	 -0.25673 	 9.85123
	 0.70331	 -0.54264	 0.88874	 0.70360	 411.47497	 -0.32587 	 15.18329
	 0.74197	 -0.56779	 0.78931	 0.76968	 412.55320	 -0.17473 	 4.98547
	 0.74026	 -0.51557	 0.75950	 0.07735	 401.86611	 -0.08242 	 1.87018
	 0.70368	 -0.40343	 0.98223	 0.13446	 412.97083	 -0.40728 	 22.67433
	 0.67755	 -0.47462	 0.92520	 0.88053	 412.93344	 -0.39514 	 20.51167
	 0.70368	 -0.40527	 0.98275	 0.13507	 412.93089	 -0.40745 	 22.71440
	 0.71248	 -0.52979	 0.81027	 0.17615	 411.91959	 -0.22848 	 8.06370
	 0.71375	 -0.51509	 0.78871	 0.12666	 413.14365	 -0.19016 	 6.16982
	 0.72810	 -0.51496	 0.76112	 0.76968	 408.57567	 0.00987 	 1.59049
	 0.74201	 -0.41769	 0.76745	 0.82385	 369.32046	 -0.00614 	 1.89691
	 0.67561	 -0.47666	 0.91805	 0.12093	 412.80275	 -0.36715 	 19.50781
	 0.74026	 -0.47882	 0.75950	 0.07735	 401.86611	 -0.07917 	 1.80296
	 0.74006	 -0.51496	 0.76189	 0.12460	 412.85572	 -0.11037 	 2.35278
	 0.70368	 -0.40343	 0.98037	 0.13077	 412.93089	 -0.40562 	 22.51524
	 0.71247	 -0.48999	 0.86049	 0.13545	 411.52265	 -0.28481 	 12.09147
	 0.73864	 -0.41973	 0.75512	 0.07207	 410.59102	 -0.04549 	 1.61231
	 0.74032	 -0.56776	 0.77730	 0.20650	 370.42512	 -0.04640 	 2.03725
	 0.49006	 -0.84071	 0.91530	 0.08409	 412.80801	 -0.14227 	 19.42403
	 0.69688	 -0.45038	 0.92230	 0.89414	 306.10854	 -0.00000 	 0.41187
	 0.69609	 -0.44073	 0.91542	 0.16164	 412.80868	 -0.36321 	 18.05669
	 0.70368	 -0.40343	 0.99369	 0.13072	 412.85612	 -0.41481 	 23.56479
	 0.70343	 -0.40417	 0.94241	 0.76526	 413.00716	 -0.37505 	 19.36893
	 0.65755	 -0.44112	 0.85422	 0.12840	 412.07115	 -0.34704 	 15.98462
	 0.74257	 -0.56776	 0.91946	 0.10849	 412.81159	 -0.29421 	 14.54431
	 0.70368	 -0.44073	 0.77320	 0.13410	 411.54577	 -0.07805 	 5.10736
	 0.74197	 -0.52466	 0.78871	 0.76968	 407.65523	 -0.15278 	 4.54865
	 0.74030	 -0.41003	 0.76032	 0.06738	 370.87873	 -0.02918 	 1.11978
	 0.70313	 -0.33304	 0.94903	 0.76307	 413.00716	 -0.36591 	 19.52218
	 0.71792	 -0.48800	 0.85834	 0.16206	 411.18660	 -0.27369 	 11.42439
	 0.69586	 -0.38991	 0.83177	 0.13262	 412.93334	 -0.26654 	 10.83969
	 0.72580	 -0.62112	 0.78901	 0.15067	 412.37809	 -0.18566 	 5.59938
	 0.72507	 -0.58961	 0.78901	 0.15067	 412.37809	 -0.18743 	 5.59087
	 0.67393	 -0.44608	 0.84316	 0.10972	 412.67717	 -0.31957 	 13.79208
	 0.70413	 -0.40343	 0.99482	 0.13072	 412.78451	 -0.41424 	 23.58596
	 0.73818	 -0.41973	 0.75513	 0.07207	 410.66243	 -0.04422 	 1.63489
	 0.74197	 -0.51600	 0.78871	 0.76968	 408.53498	 0.00000 	 0.00000
	 0.74006	 -0.53853	 0.76504	 0.12467	 412.88981	 -0.12596 	 2.66126
	 0.70368	 -0.38552	 0.91534	 0.13410	 412.80801	 -0.35149 	 17.15198
	 0.73826	 -0.48579	 0.76962	 0.13398	 407.69215	 -0.12283 	 2.83850
	 0.68138	 -0.44608	 0.88609	 0.13166	 412.67717	 -0.35369 	 16.89167
	 0.70331	 -0.56112	 0.83163	 0.68790	 412.78455	 -0.25148 	 10.41200
	 0.70368	 -0.44083	 0.98037	 0.13077	 412.93516	 -0.40559 	 22.67423
	 0.65755	 -0.36834	 0.85405	 0.13446	 412.06688	 -0.33672 	 15.66870
	 0.73875	 -0.50092	 0.81450	 0.86394	 307.44479	 -0.00000 	 0.22281
	 0.49219	 -0.83526	 0.92226	 0.61543	 409.86249	 -0.17140 	 20.97315
	 0.73875	 -0.51653	 0.78581	 0.61190	 411.50302	 -0.15522 	 4.50474
	 0.74197	 -0.48421	 0.81700	 0.70923	 408.59819	 -0.18978 	 6.39180
	 0.74392	 -0.32592	 0.78864	 0.13462	 412.91230	 -0.14946 	 3.79005
	 0.69586	 -0.38837	 0.83591	 0.14551	 412.93334	 -0.27247 	 11.18491
	 0.74298	 -0.51496	 0.78871	 0.86690	 304.65659	 0.00000 	 0.00000
	 0.49219	 -0.85041	 0.92226	 0.77028	 410.64591	 -0.17883 	 21.32986
	 0.70368	 -0.40344	 0.98037	 0.13837	 412.92880	 -0.40560 	 22.51412
	 0.70343	 -0.40417	 0.94241	 0.75766	 413.00925	 -0.37512 	 19.37111
	 0.70337	 -0.55924	 0.91542	 0.16164	 412.80964	 -0.34075 	 17.66080
	 0.69603	 -0.47309	 0.88656	 0.68790	 412.78359	 -0.33762 	 15.56751
	 0.74341	 -0.47440	 0.78871	 0.76964	 412.92272	 -0.00000 	 0.00000
	 0.74203	 -0.51876	 0.75590	 0.07692	 408.57632	 -0.06974 	 1.68904
	 0.74006	 -0.47820	 0.75595	 0.07677	 412.92306	 -0.06709 	 1.76433
	 0.68138	 -0.44608	 0.83208	 0.14221	 412.68460	 -0.29214 	 12.14852
	 0.68138	 -0.47379	 0.92618	 0.87133	 413.13913	 -0.39300 	 20.30450
	 0.67755	 -0.44690	 0.88511	 0.13756	 412.93344	 -0.35787 	 17.18019
	 0.73834	 -0.41973	 0.76146	 0.06738	 374.67526	 -0.03580 	 1.31884
	 0.74024	 -0.44218	 0.79121	 0.76964	 412.92272	 -0.15007 	 4.77415
	 0.73864	 -0.41973	 0.75512	 0.07458	 410.59102	 -0.04459 	 1.61455
	 0.69609	 -0.48774	 0.84797	 0.15955	 411.18660	 -0.29239 	 12.30949
	 0.74203	 -0.51876	 0.77098	 0.73244	 408.57632	 -0.09060 	 3.38247
	 0.70116	 -0.40418	 0.92397	 0.06532	 413.14439	 -0.36626 	 18.25877
	 0.70331	 -0.56112	 0.83163	 0.70360	 412.78464	 -0.24946 	 10.39554
	 0.70368	 -0.54930	 0.81291	 0.13480	 412.84577	 -0.24875 	 9.08729
	 0.69609	 -0.48774	 0.85803	 0.16206	 411.18660	 -0.30292 	 13.15467
	 0.74392	 -0.32439	 0.77782	 0.20720	 412.91230	 -0.13059 	 3.00688
	 0.66815	 -0.44774	 0.81484	 0.61033	 412.73607	 0.00000 	 0.00000
	 0.73922	 -0.48413	 0.84282	 0.11128	 411.63821	 -0.22570 	 8.56102
	 0.70368	 -0.34644	 0.99344	 0.12598	 412.85612	 -0.40838 	 23.22778
	 0.66833	 -0.40340	 0.85556	 0.10972	 412.67717	 -0.33866 	 15.22724
	 0.74341	 -0.47340	 0.79472	 0.77415	 412.92271	 -0.00000 	 0.00000
	 0.74392	 -0.32539	 0.77782	 0.20268	 412.91231	 -0.13092 	 3.00730
	 0.72471	 -0.58961	 0.78901	 0.15067	 412.37809	 -0.18798 	 5.61477
	 0.68138	 -0.44608	 0.88609	 0.13166	 412.67717	 -0.35369 	 16.89167
	 0.74032	 -0.47820	 0.78859	 0.12393	 412.36164	 -0.15501 	 4.28878
	 0.72497	 -0.58961	 0.76546	 0.17106	 410.41182	 -0.09445 	 3.42911
	 0.73897	 -0.48430	 0.80972	 0.14113	 411.52598	 -0.18645 	 6.00896
	 0.71226	 -0.53312	 0.81450	 0.62208	 412.90256	 -0.19988 	 8.23035
	 0.50208	 -0.40418	 0.94934	 0.76307	 413.02615	 -0.22818 	 24.90140
	 0.69324	 -0.85041	 0.92226	 0.86750	 309.59201	 0.00000 	 0.91966
	 0.74009	 -0.59725	 0.81427	 0.12469	 412.84585	 -0.17199 	 6.44818
	 0.70364	 -0.48347	 0.76368	 0.13477	 412.85572	 0.00000 	 0.00000
	 0.67253	 -0.41973	 0.84269	 0.06616	 411.62417	 -0.31316 	 13.64924
	 0.74294	 -0.44608	 0.76086	 0.11094	 412.67717	 -0.10295 	 1.99079
	 0.70368	 -0.40343	 0.99369	 0.13465	 412.85612	 -0.41481 	 23.56463
	 0.74199	 -0.41973	 0.75764	 0.06738	 411.62417	 -0.08203 	 1.66809
	 0.74197	 -0.56779	 0.99314	 0.76968	 412.55320	 -0.33571 	 20.06970
	 0.70368	 -0.40343	 0.78640	 0.13072	 412.85612	 -0.13999 	 6.25930
	 0.70368	 -0.40344	 0.98369	 0.13837	 412.92880	 -0.40806 	 22.78066
	 0.71248	 -0.52979	 0.80669	 0.17615	 411.91959	 -0.22267 	 7.75420
	 0.70173	 -0.51994	 0.99369	 0.07650	 408.33383	 -0.37988 	 22.75849
	 0.74368	 -0.40225	 0.75590	 0.13115	 413.04552	 -0.05761 	 1.53142
	 0.73864	 -0.41973	 0.75512	 0.07207	 410.59102	 -0.04549 	 1.61231
	 0.69603	 -0.47309	 0.88578	 0.68790	 412.78359	 -0.33671 	 15.49927
	 0.73835	 -0.41973	 0.76032	 0.06738	 369.96334	 -0.02727 	 1.17373
	 0.74029	 -0.41973	 0.76146	 0.06738	 374.67526	 -0.03698 	 1.25306
	 0.70368	 -0.47487	 0.99369	 0.13072	 412.85612	 -0.41272 	 23.85108
	 0.74341	 -0.40297	 0.78871	 0.76964	 412.92272	 0.00000 	 0.00000
	 0.68073	 -0.44757	 0.94934	 0.76307	 413.00792	 -0.38849 	 21.33286
	 0.70378	 -0.32975	 0.88609	 0.13166	 412.67640	 -0.31121 	 14.46039
	 0.71141	 -0.38916	 0.83164	 0.13262	 412.93334	 -0.24751 	 9.63616
	 0.73334	 -0.49074	 0.85815	 0.15694	 411.52265	 -0.25090 	 10.21823
	 0.72534	 -0.47481	 0.81450	 0.10795	 411.52111	 -0.21488 	 7.35165
	 0.67755	 -0.48559	 0.92615	 0.88053	 412.93491	 -0.39470 	 20.62422
	 0.69600	 -0.48774	 0.83965	 0.89966	 411.23090	 -0.17669 	 10.73081
	 0.67764	 -0.47462	 0.93351	 0.08735	 412.88895	 -0.35303 	 19.58641
	 0.69609	 -0.48600	 0.75717	 0.15955	 411.19326	 0.00999 	 2.23868
	 0.74199	 -0.42147	 0.84911	 0.04149	 411.61751	 0.00000 	 0.00000
	 0.74197	 -0.48421	 0.81482	 0.72898	 408.59819	 0.00000 	 0.00000
