xs-	ys-	xs+	ys+	T_f	theta	power	
	 0.68745	 -0.55374	 0.82912	 0.01499	 411.39399	 -0.28250 	 11.64801
	 0.59345	 -0.55018	 0.81479	 0.03920	 412.27390	 -0.34759 	 17.52004
	 0.60389	 -0.54084	 0.83232	 0.03181	 412.82967	 -0.38090 	 18.77017
	 0.74401	 -0.57732	 0.88530	 0.04223	 411.67598	 0.00000 	 0.00000
	 0.65790	 -0.56511	 0.84035	 0.17507	 412.94342	 -0.33776 	 15.13210
	 0.70351	 -0.55374	 0.80611	 0.00519	 411.49381	 -0.23517 	 8.46283
	 0.63866	 -0.69628	 0.82568	 0.08311	 411.94318	 -0.33563 	 15.48133
	 0.73856	 -0.57159	 0.75971	 0.03385	 412.25410	 -0.11122 	 2.28455
	 0.60106	 -0.55066	 0.81587	 0.08839	 412.95299	 -0.34064 	 17.04638
	 0.73077	 -0.50641	 0.78190	 0.00527	 412.29221	 -0.16329 	 4.43600
	 0.71695	 -0.67767	 0.78132	 0.08552	 409.82212	 -0.18154 	 5.49306
	 0.72083	 -0.55983	 0.81475	 0.08552	 412.29177	 -0.22153 	 7.93329
	 0.74435	 -0.63086	 0.78132	 0.03638	 412.22276	 -0.10883 	 3.53415
	 0.65916	 -0.62774	 0.83176	 0.07458	 412.28131	 -0.32058 	 14.34221
	 0.60217	 -0.69401	 0.82634	 0.03369	 412.95131	 -0.37534 	 18.65747
	 0.65916	 -0.57214	 0.80737	 0.14837	 412.28131	 -0.26568 	 11.67063
	 0.71572	 -0.55239	 0.78638	 0.01820	 412.26493	 -0.19387 	 5.94063
	 0.70401	 -0.57193	 0.79583	 0.04383	 412.16004	 -0.22209 	 7.60203
	 0.60628	 -0.57219	 0.82921	 0.06044	 408.31615	 -0.34273 	 17.28237
	 0.73920	 -0.54565	 0.83372	 0.09087	 412.23188	 -0.20848 	 7.98342
	 0.59135	 -0.55022	 0.76365	 0.03914	 411.47364	 0.00000 	 0.00000
	 0.50488	 -0.77633	 0.82056	 0.02810	 412.23246	 -0.43426 	 25.32543
	 0.74300	 -0.59143	 0.88396	 0.02989	 411.65936	 -0.25604 	 11.66567
	 0.72860	 -0.55471	 0.80611	 0.00526	 411.49381	 -0.19154 	 6.55569
	 0.70380	 -0.49687	 0.78235	 0.00520	 412.30018	 -0.18514 	 6.26548
	 0.73793	 -0.56523	 0.77330	 0.09238	 412.93337	 -0.13914 	 3.42694
	 0.65790	 -0.55379	 0.81375	 0.15166	 411.49222	 -0.27827 	 12.25211
	 0.65986	 -0.70287	 0.84035	 0.15033	 412.99521	 -0.32223 	 15.21383
	 0.60149	 -0.55778	 0.79792	 0.03377	 412.35548	 -0.26651 	 14.90632
	 0.66192	 -0.67595	 0.83176	 0.15033	 412.28098	 -0.31785 	 14.17237
	 0.74093	 -0.55490	 0.75601	 0.04320	 412.24430	 -0.08323 	 1.84554
	 0.50488	 -0.79009	 0.81922	 0.02970	 412.24135	 -0.44187 	 25.54145
	 0.70297	 -0.55226	 0.81476	 0.03638	 412.22361	 -0.24935 	 9.29354
	 0.65916	 -0.56568	 0.84560	 0.03740	 412.28354	 -0.33202 	 15.46525
	 0.70297	 -0.55226	 0.81389	 0.14931	 412.32304	 -0.24878 	 9.17089
	 0.60023	 -0.73651	 0.78233	 0.03364	 412.89581	 -0.20374 	 13.62983
	 0.73068	 -0.50272	 0.81451	 0.00532	 409.13610	 -0.19912 	 6.84785
	 0.74490	 -0.49525	 0.75720	 0.00516	 394.53412	 -0.06782 	 1.31774
	 0.72890	 -0.49766	 0.78099	 0.04105	 412.30018	 -0.16653 	 4.48317
	 0.72076	 -0.67496	 0.80644	 0.08770	 412.95155	 -0.20069 	 7.43922
	 0.71620	 -0.55635	 0.78120	 0.01367	 412.29415	 -0.18423 	 5.46678
	 0.65986	 -0.56544	 0.83801	 0.15033	 412.26648	 -0.32992 	 14.67210
	 0.58326	 -0.55376	 0.84033	 0.05095	 412.29298	 -0.40263 	 21.10015
	 0.54067	 -0.55374	 0.83808	 0.09042	 411.48991	 -0.40424 	 23.22865
	 0.73767	 -0.55376	 0.77938	 0.05140	 412.27542	 -0.13998 	 3.81780
	 0.63879	 -0.55374	 0.82687	 0.01499	 411.68853	 -0.33606 	 15.30861
	 0.70401	 -0.55043	 0.79076	 0.04383	 411.81709	 -0.20811 	 7.06279
	 0.74490	 -0.57606	 0.75505	 0.04119	 411.45133	 -0.07974 	 1.66392
	 0.54414	 -0.69628	 0.82779	 0.00468	 395.03264	 -0.26589 	 18.30848
	 0.52104	 -0.78115	 0.81922	 0.17458	 412.24220	 -0.40611 	 23.66794
	 0.65657	 -0.56476	 0.84035	 0.04078	 412.96988	 -0.33403 	 15.31903
	 0.56740	 -0.55074	 0.83647	 0.04201	 412.29623	 -0.41189 	 21.98422
	 0.74401	 -0.57767	 0.88216	 0.05126	 411.64520	 -0.25422 	 11.41738
	 0.74401	 -0.57766	 0.76062	 0.04235	 394.53412	 -0.08174 	 1.73129
	 0.74489	 -0.57608	 0.88191	 0.04090	 411.97041	 -0.25341 	 11.35330
	 0.74401	 -0.57767	 0.88530	 0.09115	 411.97041	 0.00000 	 0.00000
	 0.70401	 -0.55043	 0.78851	 0.06789	 411.81066	 -0.19952 	 6.82651
	 0.69838	 -0.55374	 0.82574	 0.01499	 404.62801	 -0.23640 	 9.71919
	 0.54414	 -0.69628	 0.82905	 0.00493	 412.00689	 -0.39574 	 22.32725
	 0.59361	 -0.55011	 0.83224	 0.03478	 412.95219	 -0.39048 	 19.62734
	 0.65774	 -0.56525	 0.81369	 0.15601	 412.23201	 -0.28537 	 12.40533
	 0.65916	 -0.55191	 0.82561	 0.15033	 412.22316	 -0.31250 	 13.49776
	 0.70297	 -0.56603	 0.81476	 0.03638	 412.28400	 -0.24907 	 9.32487
	 0.59639	 -0.55011	 0.83224	 0.03478	 394.20530	 -0.22351 	 14.86897
	 0.74490	 -0.49525	 0.75720	 0.00516	 412.96761	 -0.09742 	 1.63711
	 0.74490	 -0.49637	 0.75574	 0.03948	 411.39135	 -0.08248 	 1.54353
	 0.73767	 -0.55051	 0.76518	 0.15442	 394.61176	 -0.08376 	 2.27036
	 0.59489	 -0.75049	 0.81494	 0.03374	 412.95029	 -0.37151 	 18.18185
	 0.69279	 -0.59536	 0.82912	 0.01495	 411.39484	 -0.27233 	 11.29516
	 0.60149	 -0.57792	 0.81396	 0.14797	 412.95067	 -0.31736 	 16.60716
	 0.65790	 -0.69145	 0.80589	 0.03745	 412.91236	 -0.29689 	 12.27896
	 0.73793	 -0.78736	 0.77788	 0.09238	 411.47351	 -0.12658 	 4.04181
	 0.50488	 -0.55662	 0.81922	 0.02970	 412.24220	 -0.41221 	 24.72332
	 0.74496	 -0.57606	 0.75505	 0.04119	 411.45133	 -0.07984 	 1.66195
	 0.60023	 -0.64171	 0.81494	 0.03369	 412.95131	 -0.36225 	 17.49667
	 0.51971	 -0.81211	 0.81840	 0.04037	 412.39035	 -0.43221 	 24.37326
	 0.74490	 -0.59076	 0.75710	 0.04094	 398.42436	 -0.07618 	 1.59000
	 0.74401	 -0.57762	 0.88530	 0.04072	 411.39871	 -0.00000 	 0.00000
	 0.68745	 -0.59999	 0.82912	 0.01659	 412.31251	 -0.28144 	 11.82604
	 0.68418	 -0.57214	 0.83171	 0.15033	 412.28131	 -0.29499 	 12.21008
	 0.69838	 -0.55374	 0.82675	 0.01499	 411.39399	 -0.26553 	 10.58842
	 0.73767	 -0.55374	 0.81468	 0.03166	 411.49746	 -0.18214 	 6.52923
	 0.60389	 -0.54079	 0.77972	 0.09108	 412.84761	 -0.07179 	 12.55853
	 0.65790	 -0.68724	 0.81680	 0.15033	 412.86526	 -0.31130 	 13.20107
	 0.65916	 -0.56568	 0.82553	 0.15166	 412.37048	 -0.31458 	 13.55597
	 0.72446	 -0.50641	 0.78190	 0.04258	 410.09165	 -0.16729 	 4.75256
	 0.74401	 -0.57767	 0.88530	 0.03003	 411.97041	 0.00000 	 0.00000
	 0.74401	 -0.57767	 0.88530	 0.04231	 411.96355	 -0.00000 	 0.00000
	 0.54414	 -0.69628	 0.82568	 0.00493	 411.97034	 -0.41561 	 22.86797
	 0.50488	 -0.79009	 0.81922	 0.15292	 408.44414	 -0.37482 	 23.68441
	 0.65916	 -0.57214	 0.83176	 0.02711	 412.24248	 -0.32161 	 14.26443
	 0.70300	 -0.57193	 0.81467	 0.04400	 412.16004	 -0.24858 	 9.31165
	 0.70398	 -0.55226	 0.79592	 0.03621	 412.22361	 -0.22136 	 7.57921
	 0.65291	 -0.56476	 0.84035	 0.17346	 411.02493	 -0.33343 	 15.19924
	 0.54426	 -0.67028	 0.83827	 0.00711	 412.97737	 -0.35786 	 21.49383
	 0.74490	 -0.57704	 0.81654	 0.00404	 411.65554	 -0.16116 	 6.10393
	 0.59195	 -0.54142	 0.88370	 0.03239	 412.86564	 -0.28316 	 18.88242
	 0.72857	 -0.55038	 0.82783	 0.04383	 412.08333	 -0.21992 	 8.34366
	 0.69838	 -0.55379	 0.79204	 0.01499	 411.37676	 -0.21593 	 7.56554
	 0.73627	 -0.54084	 0.83232	 0.03181	 411.52195	 -0.21106 	 8.03679
	 0.60510	 -0.55181	 0.76518	 0.09087	 412.78123	 0.00000 	 0.00000
	 0.73173	 -0.55368	 0.75971	 0.03391	 412.25410	 -0.10268 	 2.58340
	 0.58933	 -0.57167	 0.83799	 0.05090	 412.29182	 -0.39564 	 20.42305
	 0.70401	 -0.56244	 0.79099	 0.04383	 411.81709	 -0.21014 	 7.11308
	 0.73068	 -0.45976	 0.78167	 0.00527	 409.08653	 -0.15631 	 4.20339
	 0.54620	 -0.57719	 0.82075	 0.04072	 411.39871	 -0.38996 	 21.63151
	 0.73954	 -0.69670	 0.88675	 0.00493	 411.97034	 -0.24448 	 12.30675
	 0.51971	 -0.81230	 0.82487	 0.04037	 412.39035	 -0.40151 	 23.63947
	 0.50488	 -0.78990	 0.81840	 0.02970	 412.24220	 -0.44027 	 25.43541
	 0.70021	 -0.55043	 0.79129	 0.04383	 411.81709	 -0.21134 	 7.36545
	 0.56740	 -0.55074	 0.83746	 0.05095	 412.29182	 -0.40911 	 21.92553
	 0.72704	 -0.49784	 0.78235	 0.01886	 412.30018	 -0.17129 	 4.72263
	 0.65976	 -0.57256	 0.84035	 0.16191	 413.05516	 -0.33555 	 15.02645
	 0.50089	 -0.79009	 0.82940	 0.02970	 412.24220	 -0.37448 	 23.93169
	 0.69678	 -0.58264	 0.81894	 0.01495	 411.39484	 -0.25852 	 10.10699
	 0.65812	 -0.62047	 0.81105	 0.15404	 412.86526	 -0.29236 	 12.38973
	 0.69817	 -0.55374	 0.82686	 0.01141	 411.39399	 -0.26582 	 10.61568
	 0.51160	 -0.50203	 0.81840	 0.03769	 408.24608	 -0.33475 	 22.45625
	 0.71190	 -0.80694	 0.78235	 0.02358	 412.30018	 -0.19395 	 6.29321
	 0.60389	 -0.74207	 0.83232	 0.03195	 412.82967	 -0.37087 	 19.12128
	 0.51971	 -0.54075	 0.81922	 0.04022	 412.24220	 -0.39769 	 23.48651
	 0.59903	 -0.52448	 0.83176	 0.15008	 412.28131	 -0.36772 	 18.60964
	 0.66401	 -0.54079	 0.81494	 0.03211	 412.87157	 -0.29844 	 12.34019
	 0.74427	 -0.49954	 0.88530	 0.00556	 411.39871	 0.00000 	 0.00000
	 0.70311	 -0.61465	 0.78235	 0.04036	 412.30018	 -0.19694 	 6.52598
	 0.70360	 -0.55226	 0.81476	 0.03638	 400.99488	 -0.20061 	 8.08309
	 0.72020	 -0.67767	 0.78132	 0.08552	 412.29177	 -0.18418 	 5.42738
	 0.58326	 -0.49536	 0.75834	 0.00832	 412.26683	 0.00000 	 0.00000
	 0.74490	 -0.55364	 0.83719	 0.04780	 412.99258	 -0.19919 	 7.83836
	 0.74410	 -0.49507	 0.80623	 0.01924	 394.08666	 -0.13199 	 4.40937
	 0.57326	 -0.80216	 0.75601	 0.02248	 412.98534	 0.00000 	 0.00000
	 0.71563	 -0.57214	 0.79521	 0.04383	 412.16004	 -0.20694 	 6.72373
	 0.65916	 -0.57192	 0.83239	 0.15033	 412.28131	 -0.32461 	 14.22290
	 0.59344	 -0.55011	 0.83224	 0.03478	 412.85944	 -0.39008 	 19.62028
	 0.65807	 -0.68724	 0.81680	 0.15033	 412.99485	 -0.31176 	 13.20736
	 0.73767	 -0.55181	 0.76224	 0.09087	 411.47351	 -0.11412 	 2.50772
	 0.74490	 -0.49507	 0.75574	 0.04094	 394.53412	 -0.05750 	 1.26810
	 0.65790	 -0.56476	 0.84035	 0.17499	 412.96988	 -0.33789 	 15.13563
	 0.49461	 -0.78115	 0.82319	 0.04037	 412.24220	 -0.41860 	 25.46836
	 0.73545	 -0.57097	 0.75971	 0.02519	 412.93022	 -0.11157 	 2.44560
	 0.59361	 -0.55073	 0.83224	 0.03477	 412.27607	 -0.38643 	 19.47655
	 0.51971	 -0.78998	 0.81922	 0.04021	 412.24220	 -0.43157 	 24.37451
	 0.50488	 -0.78126	 0.81922	 0.02986	 400.82481	 -0.32060 	 21.74141
	 0.74490	 -0.79016	 0.83113	 0.04094	 393.91518	 -0.14407 	 6.41976
	 0.50488	 -0.49480	 0.75655	 0.02970	 412.68960	 0.00000 	 0.00000
	 0.60389	 -0.54079	 0.81681	 0.14221	 412.29731	 -0.31441 	 16.51612
	 0.65916	 -0.57192	 0.83239	 0.03999	 412.85558	 -0.32482 	 14.40150
	 0.69984	 -0.49323	 0.81519	 0.00702	 412.31496	 -0.25393 	 9.46832
	 0.74497	 -0.55427	 0.75640	 0.14786	 412.97569	 -0.08114 	 1.88627
	 0.54414	 -0.69628	 0.82568	 0.00646	 412.94524	 -0.41470 	 22.82714
	 0.59123	 -0.75049	 0.81494	 0.09104	 411.97539	 -0.36489 	 18.11582
	 0.66406	 -0.55377	 0.77779	 0.04635	 412.87157	 -0.14784 	 8.48858
	 0.74086	 -0.54075	 0.79527	 0.09087	 412.39060	 0.00000 	 0.00000
	 0.74490	 -0.55108	 0.75574	 0.04094	 411.63086	 -0.08586 	 1.66501
	 0.73767	 -0.49579	 0.76037	 0.09087	 394.36757	 -0.06613 	 1.83139
	 0.74490	 -0.49556	 0.75574	 0.03948	 411.45006	 -0.08251 	 1.54280
	 0.58326	 -0.55457	 0.83799	 0.05095	 412.29182	 -0.40076 	 20.86809
	 0.74490	 -0.49507	 0.75660	 0.02972	 412.81462	 -0.09239 	 1.61771
	 0.60023	 -0.64171	 0.81457	 0.04085	 394.50071	 -0.20142 	 13.47086
	 0.51984	 -0.79009	 0.81922	 0.02970	 412.24220	 -0.43204 	 24.39629
	 0.49383	 -0.78115	 0.81922	 0.04037	 412.24220	 -0.44714 	 26.31957
	 0.50352	 -0.80210	 0.81879	 0.14939	 412.24220	 -0.42233 	 25.09678
	 0.65916	 -0.55993	 0.83137	 0.03063	 412.84166	 -0.32423 	 14.29235
	 0.70819	 -0.75035	 0.79575	 0.03377	 412.91084	 -0.21122 	 7.63128
	 0.59731	 -0.55660	 0.81855	 0.04383	 412.16004	 -0.35619 	 17.65930
	 0.60439	 -0.68724	 0.80623	 0.15033	 412.99488	 -0.30677 	 15.83279
	 0.65517	 -0.69520	 0.81668	 0.03377	 411.37504	 -0.30596 	 13.31374
	 0.54414	 -0.69628	 0.84825	 0.00493	 411.97034	 -0.31194 	 20.50966
	 0.67257	 -0.50866	 0.81674	 0.03708	 412.17283	 -0.28631 	 11.66781
	 0.72704	 -0.49784	 0.78235	 0.01886	 412.30018	 -0.17129 	 4.72263
	 0.65976	 -0.64049	 0.84035	 0.16191	 413.05516	 -0.33053 	 15.14863
	 0.59489	 -0.75049	 0.81448	 0.03374	 411.36361	 -0.36069 	 17.79573
	 0.74401	 -0.57762	 0.88576	 0.08770	 412.98477	 -0.00000 	 0.00000
	 0.69301	 -0.57753	 0.82912	 0.01495	 411.86530	 -0.27473 	 11.30164
	 0.74348	 -0.59545	 0.92412	 0.04072	 411.39864	 -0.29113 	 14.69384
	 0.74490	 -0.49507	 0.75574	 0.04094	 394.53412	 -0.05750 	 1.26810
	 0.60389	 -0.54084	 0.83232	 0.03181	 412.82967	 -0.38090 	 18.77017
	 0.70228	 -0.54059	 0.79542	 0.04390	 405.43947	 -0.19033 	 7.01955
	 0.60561	 -0.57218	 0.83481	 0.03174	 412.91835	 -0.38166 	 18.96377
	 0.65916	 -0.57214	 0.83176	 0.15033	 412.28131	 -0.32384 	 14.16409
	 0.69678	 -0.58264	 0.81894	 0.01495	 411.39484	 -0.25852 	 10.10699
